Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-15 00:15:00,4.74,8.51,25.6,,,
2025-12-15 00:30:00,4.55,8.51,25.5,,,
2025-12-15 00:45:00,4.42,8.51,25.5,,,
2025-12-15 01:00:00,4.16,8.5,25.5,,,
2025-12-15 01:15:00,4.13,8.5,25.5,,,
2025-12-15 01:30:00,4.05,8.5,25.4,,,
2025-12-15 01:45:00,3.94,8.5,25.4,,,
2025-12-15 02:00:00,3.95,8.5,25.3,,,
2025-12-15 02:15:00,4.35,8.5,25.3,,,
2025-12-15 02:30:00,4.49,8.5,25.3,,,
2025-12-15 02:45:00,4.43,8.51,25.3,,,
2025-12-15 03:00:00,4.26,8.51,25.3,,,
2025-12-15 03:15:00,4.15,8.51,25.2,,,
2025-12-15 03:30:00,3.91,8.51,25.2,,,
2025-12-15 03:45:00,3.78,8.51,25.2,,,
2025-12-15 04:00:00,3.66,8.49,25.2,,,
2025-12-15 04:15:00,3.43,8.49,25.2,,,
2025-12-15 04:30:00,3.14,8.49,25.2,,,
2025-12-15 04:45:00,2.88,8.49,25.2,,,
2025-12-15 05:00:00,2.59,8.47,25.1,,,
2025-12-15 05:15:00,2.29,8.47,25.1,,,
2025-12-15 05:30:00,2.09,8.47,25.1,,,
2025-12-15 05:45:00,1.94,8.47,25,,,
2025-12-15 06:00:00,1.69,8.45,25,,,
2025-12-15 06:15:00,1.53,8.45,25,,,
2025-12-15 06:30:00,1.33,8.45,25,,,
2025-12-15 06:45:00,1.2,8.45,24.9,,,
2025-12-15 07:00:00,1.04,8.45,24.9,,,
2025-12-15 07:15:00,1.09,8.46,24.9,,,
2025-12-15 07:30:00,1.15,8.46,24.9,,,
2025-12-15 07:45:00,1.51,8.47,24.9,,,
2025-12-15 08:00:00,1.53,8.47,24.9,,,
2025-12-15 08:15:00,1.51,8.47,24.9,,,
2025-12-15 08:30:00,2.19,8.49,25,,,
2025-12-15 08:45:00,2.37,8.49,25,,,
2025-12-15 09:00:00,2.84,8.49,25.1,,,
2025-12-15 09:15:00,2.91,8.5,25.1,,,
2025-12-15 09:30:00,3.36,8.52,25.1,,,
2025-12-15 09:45:00,3.59,8.52,25.2,,,
2025-12-15 10:00:00,4.17,8.52,25.2,,,
2025-12-15 10:15:00,4.39,8.52,25.3,,,
2025-12-15 10:30:00,4.53,8.52,25.4,flyover_window,,
2025-12-15 10:45:00,4.63,8.52,25.4,,,
2025-12-15 11:00:00,5.21,8.52,25.5,,,
2025-12-15 11:15:00,5.6,8.53,25.6,,,
2025-12-15 11:30:00,5.87,8.55,25.6,,,
2025-12-15 11:45:00,5.95,8.54,25.7,,,
2025-12-15 12:00:00,6.52,8.56,25.7,,,
2025-12-15 12:15:00,6.09,8.56,25.7,,,
2025-12-15 12:30:00,6.43,8.56,25.8,,,
2025-12-15 12:45:00,6.6,8.56,25.9,,,
2025-12-15 13:00:00,7.39,8.58,25.9,,,
2025-12-15 13:15:00,8.87,8.6,26.1,,,
2025-12-15 13:30:00,9.78,8.62,26.3,,,
2025-12-15 13:45:00,10.92,8.67,26.4,,,
2025-12-15 14:00:00,12,8.67,26.5,,,
2025-12-15 14:15:00,11.1,8.65,26.4,time_gap_>20min,,
2025-12-15 14:45:00,11.13,8.65,26.4,time_gap_>20min,,
2025-12-15 15:00:00,12.24,8.69,26.5,,,
2025-12-15 15:15:00,13.07,8.7,26.5,,,
2025-12-15 15:30:00,13.84,8.7,26.4,,,
2025-12-15 15:45:00,14.46,8.72,26.5,,,
2025-12-15 16:00:00,14.61,8.71,26.5,,,
2025-12-15 16:15:00,14.62,8.72,26.5,,,
2025-12-15 16:30:00,14.67,8.73,26.4,,,
2025-12-15 16:45:00,14.9,8.72,26.4,,,
2025-12-15 17:00:00,15.16,8.73,26.4,,,
2025-12-15 17:15:00,13.68,8.71,26.4,,,
2025-12-15 17:30:00,12.72,8.69,26.3,,,
2025-12-15 17:45:00,12.89,8.69,26.3,,,
2025-12-15 18:00:00,11.7,8.66,26.2,,,
2025-12-15 18:15:00,11.14,8.66,26.2,,,
2025-12-15 18:30:00,11.05,8.65,26.1,,,
2025-12-15 18:45:00,10.68,8.65,26.1,,,
2025-12-15 19:00:00,10.14,8.64,26,,,
2025-12-15 19:15:00,9.36,8.62,26,,,
2025-12-15 19:30:00,9.19,8.62,26,,,
2025-12-15 19:45:00,8.56,8.6,25.9,,,
2025-12-15 20:00:00,8.07,8.6,25.9,,,
2025-12-15 20:15:00,7.51,8.58,25.9,time_gap_>20min,,
2025-12-15 20:45:00,7.31,8.59,25.9,time_gap_>20min,,
2025-12-15 21:00:00,6.46,8.57,25.8,,,
2025-12-15 21:15:00,6.08,8.56,25.8,,,
2025-12-15 21:30:00,5.56,8.54,25.7,,,
2025-12-15 21:45:00,5.14,8.54,25.7,,,
2025-12-15 22:00:00,4.73,8.52,25.7,,,
2025-12-15 22:15:00,4.5,8.52,25.6,,,
2025-12-15 22:30:00,4.22,8.52,25.7,,,
2025-12-15 22:45:00,3.99,8.51,25.6,,,
2025-12-15 23:00:00,3.79,8.51,25.6,,,
2025-12-15 23:15:00,3.58,8.49,25.6,,,
2025-12-15 23:30:00,3.32,8.49,25.6,,,
2025-12-15 23:45:00,3.29,8.49,25.5,,,
2025-12-16 00:00:00,3.02,8.49,25.6,,,
2025-12-16 00:15:00,2.97,8.49,25.5,,,
2025-12-16 00:30:00,3.03,8.49,25.5,,,
2025-12-16 00:45:00,2.81,8.49,25.5,,,
2025-12-16 01:00:00,2.61,8.47,25.5,,,
2025-12-16 01:15:00,2.48,8.48,25.4,,,
2025-12-16 01:30:00,2.43,8.48,25.4,,,
2025-12-16 01:45:00,2.38,8.48,25.3,,,
2025-12-16 02:00:00,2.34,8.48,25.3,,,
2025-12-16 02:15:00,2.22,8.48,25.3,,,
2025-12-16 02:30:00,2.08,8.48,25.3,,,
2025-12-16 02:45:00,1.97,8.48,25.3,,,
2025-12-16 03:00:00,1.9,8.46,25.2,,,
2025-12-16 03:15:00,1.77,8.46,25.2,,,
2025-12-16 03:30:00,1.65,8.46,25.1,,,
2025-12-16 03:45:00,1.45,8.46,25.1,,,
2025-12-16 04:00:00,1.31,8.46,25.1,,,
2025-12-16 04:15:00,1.16,8.46,25.1,,,
2025-12-16 04:30:00,1.03,8.46,25,,,
2025-12-16 04:45:00,0.84,8.46,25.1,,,
2025-12-16 05:00:00,0.75,8.45,25,,,
2025-12-16 05:15:00,0.73,8.45,25,,,
2025-12-16 05:30:00,0.62,8.45,24.9,,,
2025-12-16 05:45:00,0.63,8.47,24.9,,,
2025-12-16 06:00:00,0.47,8.45,24.9,,,
2025-12-16 06:15:00,0.37,8.45,24.8,,,
2025-12-16 06:30:00,0.26,8.47,24.8,,,
2025-12-16 06:45:00,0.23,8.45,24.8,,,
2025-12-16 07:00:00,0.19,8.46,24.8,,,
2025-12-16 07:15:00,0.3,8.47,24.8,,,
2025-12-16 07:30:00,0.52,8.47,24.7,,,
2025-12-16 07:45:00,0.77,8.47,24.7,,,
2025-12-16 08:00:00,0.99,8.49,24.8,,,
2025-12-16 08:15:00,1.11,8.49,24.8,,,
2025-12-16 08:30:00,1.56,8.49,24.9,,,
2025-12-16 08:45:00,2.06,8.5,24.9,,,
2025-12-16 09:00:00,2.57,8.52,25,,,
2025-12-16 09:15:00,2.26,8.5,25,,,
2025-12-16 09:30:00,2.58,8.5,25.1,,,
2025-12-16 09:45:00,2.96,8.52,25.1,,,
2025-12-16 10:00:00,3.39,8.53,25.2,,,
2025-12-16 10:15:00,3.89,8.53,25.3,,,
2025-12-16 10:30:00,4.44,8.54,25.3,flyover_window,,
2025-12-16 10:45:00,4.74,8.56,25.4,,,
2025-12-16 11:00:00,5.23,8.56,25.5,,,
2025-12-16 11:15:00,6.15,8.58,25.6,,,
2025-12-16 11:30:00,6.35,8.6,25.6,,,
2025-12-16 11:45:00,6.53,8.58,25.7,,,
2025-12-16 12:00:00,6.62,8.6,25.7,,,
2025-12-16 12:15:00,7.56,8.6,25.9,,,
2025-12-16 12:30:00,7.56,8.6,25.9,,,
2025-12-16 12:45:00,7.26,8.6,26,,,
2025-12-16 13:00:00,7.1,8.58,26,,,
2025-12-16 13:15:00,7.75,8.6,26.1,,,
2025-12-16 13:30:00,8.8,8.64,26.2,,,
2025-12-16 13:45:00,10.04,8.66,26.2,,,
2025-12-16 14:00:00,9.65,8.66,26.3,,,
2025-12-16 14:15:00,10.94,8.66,26.3,,,
2025-12-16 14:30:00,10.28,8.66,26.3,,,
2025-12-16 14:45:00,10.2,8.66,26.3,,,
2025-12-16 15:00:00,10.84,8.68,26.4,,,
2025-12-16 15:15:00,12.18,8.68,26.4,,,
2025-12-16 15:30:00,12.75,8.69,26.4,time_gap_>20min,,
2025-12-16 16:00:00,11.35,8.67,26.4,time_gap_>20min,,
2025-12-16 16:15:00,10.05,8.65,26.2,,,
2025-12-16 16:30:00,9.54,8.64,26.2,,,
2025-12-16 16:45:00,10.29,8.67,26.2,,,
2025-12-16 17:00:00,11.14,8.69,26.3,,,
2025-12-16 17:15:00,10.84,8.67,26.2,,,
2025-12-16 17:30:00,10.81,8.67,26.2,,,
2025-12-16 17:45:00,11.16,8.67,26.2,,,
2025-12-16 18:00:00,10.79,8.68,26.2,,,
2025-12-16 18:15:00,10.63,8.68,26.2,,,
2025-12-16 18:30:00,10.52,8.68,26.1,,,
2025-12-16 18:45:00,10.12,8.66,26.1,,,
2025-12-16 19:00:00,10.05,8.66,26,,,
2025-12-16 19:15:00,9.49,8.66,26,,,
2025-12-16 19:30:00,9.75,8.66,26,,,
2025-12-16 19:45:00,9.98,8.66,26,,,
2025-12-16 20:00:00,10.81,8.69,26,,,
2025-12-16 20:15:00,10.47,8.68,26,,,
2025-12-16 20:30:00,9.94,8.67,26,,,
2025-12-16 20:45:00,9.75,8.67,26,,,
2025-12-16 21:00:00,9.08,8.65,26,,,
2025-12-16 21:15:00,8.64,8.65,25.9,,,
2025-12-16 21:30:00,8.31,8.63,25.9,,,
2025-12-16 21:45:00,7.97,8.63,25.9,,,
2025-12-16 22:00:00,7.57,8.63,25.9,,,
2025-12-16 22:15:00,7.21,8.63,25.8,,,
2025-12-16 22:30:00,6.93,8.62,25.8,,,
2025-12-16 22:45:00,6.71,8.62,25.8,,,
2025-12-16 23:00:00,6.28,8.6,25.7,,,
2025-12-16 23:15:00,5.94,8.6,25.7,,,
2025-12-16 23:30:00,5.21,8.58,25.7,time_gap_>20min,,
2025-12-17 00:00:00,4.96,8.58,25.7,time_gap_>20min,,
2025-12-17 00:15:00,5,8.58,25.6,,,
2025-12-17 00:30:00,4.95,8.58,25.6,,,
2025-12-17 00:45:00,4.68,8.58,25.5,,,
2025-12-17 01:00:00,4.4,8.56,25.4,,,
2025-12-17 01:15:00,4.21,8.56,25.4,,,
2025-12-17 01:30:00,3.7,8.55,25.4,,,
2025-12-17 01:45:00,3.4,8.54,25.3,,,
2025-12-17 02:00:00,2.99,8.52,25.3,,,
2025-12-17 02:15:00,2.62,8.52,25.3,,,
2025-12-17 02:30:00,2.36,8.52,25.3,,,
2025-12-17 02:45:00,2.17,8.51,25.3,,,
2025-12-17 03:00:00,2.15,8.51,25.3,,,
2025-12-17 03:15:00,2.12,8.51,25.2,,,
2025-12-17 03:30:00,2.5,8.52,25.2,,,
2025-12-17 03:45:00,2.58,8.52,25.2,,,
2025-12-17 04:00:00,2.32,8.52,25.2,,,
2025-12-17 04:15:00,2.13,8.5,25.1,,,
2025-12-17 04:30:00,1.93,8.52,25.1,,,
2025-12-17 04:45:00,1.92,8.51,25.1,,,
2025-12-17 05:00:00,1.82,8.51,25,,,
2025-12-17 05:15:00,1.62,8.49,25,,,
2025-12-17 05:30:00,1.4,8.5,25,,,
2025-12-17 05:45:00,1.23,8.5,25,,,
2025-12-17 06:00:00,0.93,8.48,25,,,
2025-12-17 06:15:00,0.8,8.48,24.9,,,
2025-12-17 06:30:00,0.65,8.48,24.9,,,
2025-12-17 06:45:00,0.63,8.48,24.9,,,
2025-12-17 07:00:00,0.71,8.48,24.9,,,
2025-12-17 07:15:00,0.57,8.48,24.9,,,
2025-12-17 07:30:00,0.57,8.48,24.9,,,
2025-12-17 07:45:00,0.7,8.48,24.9,,,
2025-12-17 08:00:00,0.87,8.48,24.9,,,
2025-12-17 08:15:00,1.24,8.5,24.9,,,
2025-12-17 08:30:00,2.09,8.52,24.9,,,
2025-12-17 08:45:00,2.95,8.52,25,,,
2025-12-17 09:00:00,3.73,8.54,25.1,,,
2025-12-17 09:15:00,3.82,8.55,25.1,,,
2025-12-17 09:30:00,3.61,8.56,25.2,,,
2025-12-17 09:45:00,3.97,8.56,25.2,,,
2025-12-17 10:00:00,4.08,8.54,25.4,,,
2025-12-17 10:15:00,3.85,8.55,25.4,,,
2025-12-17 10:30:00,4.49,8.55,25.5,flyover_window,,
2025-12-17 10:45:00,4.15,8.55,25.6,,,
2025-12-17 11:00:00,4.44,8.55,25.5,,,
2025-12-17 11:15:00,5.9,8.59,25.6,time_gap_>20min,,
2025-12-17 12:15:00,9.91,8.66,26.2,time_gap_>20min,,
2025-12-17 12:30:00,9.65,8.7,26.3,,,
2025-12-17 12:45:00,8.96,8.68,26.4,,,
2025-12-17 13:00:00,8.69,8.65,26.5,,,
2025-12-17 13:15:00,7.5,8.63,26.5,,,
2025-12-17 13:30:00,9.17,8.65,26.7,,,
2025-12-17 13:45:00,8.62,8.67,26.9,,,
2025-12-17 14:00:00,9.65,8.67,27,,,
2025-12-17 14:15:00,10.66,8.69,27.2,,,
2025-12-17 14:30:00,10.06,8.67,27.2,,DO_jump_>2,
2025-12-17 14:45:00,8,8.63,26.9,,DO_jump_>2,
2025-12-17 15:00:00,11.3,8.68,27.2,,DO_jump_>2,
2025-12-17 15:15:00,13.47,8.72,27.5,,DO_jump_>2,
2025-12-17 15:30:00,15.45,8.76,27.6,,,
2025-12-17 15:45:00,15.72,8.76,27.7,,,
2025-12-17 16:00:00,15.51,8.76,27.6,time_gap_>20min,,
2025-12-17 17:15:00,15.89,8.78,27.4,time_gap_>20min,,
2025-12-17 17:30:00,15.61,8.78,27.3,,,
2025-12-17 17:45:00,14.73,8.78,27.3,,,
2025-12-17 18:00:00,15.49,8.76,27.2,,,
2025-12-17 18:15:00,13.54,8.74,27.1,,,
2025-12-17 18:30:00,12.8,8.72,26.9,,,
2025-12-17 18:45:00,12.19,8.72,26.9,,,
2025-12-17 19:00:00,11.74,8.7,26.8,,,
2025-12-17 19:15:00,11.26,8.69,26.8,,,
2025-12-17 19:30:00,10.54,8.68,26.7,,,
2025-12-17 19:45:00,10.04,8.68,26.6,,,
2025-12-17 20:00:00,9.79,8.68,26.6,,,
2025-12-17 20:15:00,9.13,8.66,26.5,,,
2025-12-17 20:30:00,8.83,8.66,26.5,,,
2025-12-17 20:45:00,8.4,8.65,26.4,,,
2025-12-17 21:00:00,8.49,8.64,26.4,,,
2025-12-17 21:15:00,8.07,8.64,26.3,,,
2025-12-17 21:30:00,8.04,8.64,26.3,,,
2025-12-17 21:45:00,7.7,8.64,26.3,,,
2025-12-17 22:00:00,7.55,8.64,26.2,,,
2025-12-17 22:15:00,7.25,8.64,26.2,,,
2025-12-17 22:30:00,6.96,8.62,26.2,,,
2025-12-17 22:45:00,7.07,8.62,26.2,,,
2025-12-17 23:00:00,6.75,8.62,26.1,,,
2025-12-17 23:15:00,6.61,8.62,26.1,,,
2025-12-17 23:30:00,6.46,8.62,26.1,,,
2025-12-17 23:45:00,6.11,8.6,26.1,time_gap_>20min,,
2025-12-18 00:15:00,5.65,8.6,26,time_gap_>20min,,
2025-12-18 00:30:00,5.31,8.6,26,,,
2025-12-18 00:45:00,5.2,8.6,26,,,
2025-12-18 01:00:00,5.13,8.58,26,,,
2025-12-18 01:15:00,5,8.58,26,,,
2025-12-18 01:30:00,4.83,8.58,25.9,,,
2025-12-18 01:45:00,4.55,8.58,25.9,,,
2025-12-18 02:00:00,4.28,8.58,25.9,,,
2025-12-18 02:15:00,3.95,8.56,25.9,,,
2025-12-18 02:30:00,3.75,8.56,25.9,,,
2025-12-18 02:45:00,3.42,8.55,25.8,,,
2025-12-18 03:00:00,3.26,8.55,25.8,,,
2025-12-18 03:15:00,3.1,8.53,25.8,,,
2025-12-18 03:30:00,2.92,8.54,25.7,,,
2025-12-18 03:45:00,2.87,8.54,25.7,,,
2025-12-18 04:00:00,2.71,8.53,25.7,,,
2025-12-18 04:15:00,2.58,8.53,25.6,,,
2025-12-18 04:30:00,2.39,8.53,25.6,,,
2025-12-18 04:45:00,2.23,8.52,25.6,,,
2025-12-18 05:00:00,2.06,8.52,25.5,,,
2025-12-18 05:15:00,1.92,8.52,25.5,,,
2025-12-18 05:30:00,1.72,8.51,25.5,,,
2025-12-18 05:45:00,1.57,8.51,25.5,,,
2025-12-18 06:00:00,1.4,8.51,25.5,,,
2025-12-18 06:15:00,1.31,8.51,25.5,,,
2025-12-18 06:30:00,1.12,8.51,25.5,,,
2025-12-18 06:45:00,1.05,8.5,25.5,,,
2025-12-18 07:00:00,0.9,8.5,25.5,,,
2025-12-18 07:15:00,0.93,8.5,25.5,,,
2025-12-18 07:30:00,0.88,8.5,25.4,,,
2025-12-18 07:45:00,0.85,8.5,25.4,,,
2025-12-18 08:00:00,0.92,8.5,25.4,,,
2025-12-18 08:15:00,1.15,8.5,25.4,,,
2025-12-18 08:30:00,1.39,8.5,25.5,,,
2025-12-18 08:45:00,1.63,8.5,25.5,,,
2025-12-18 09:00:00,1.79,8.5,25.5,,,
2025-12-18 09:15:00,1.83,8.5,25.5,,,
2025-12-18 09:30:00,1.94,8.5,25.5,,,
2025-12-18 09:45:00,1.77,8.5,25.4,,,
2025-12-18 10:00:00,1.95,8.51,25.4,,,
2025-12-18 10:15:00,2.22,8.51,25.5,,,
2025-12-18 10:30:00,2.62,8.52,25.6,flyover_window,,
2025-12-18 10:45:00,3.09,8.54,25.7,,,
2025-12-18 11:00:00,3.31,8.54,25.7,,,
2025-12-18 11:15:00,3.46,8.55,25.8,,,
2025-12-18 11:30:00,4.27,8.57,25.9,,,
2025-12-18 11:45:00,6.09,8.59,26.2,,,
2025-12-18 12:00:00,7.07,8.63,26.4,,,
2025-12-18 12:15:00,7.22,8.65,26.4,,,
2025-12-18 12:30:00,7.25,8.63,26.7,,,
2025-12-18 12:45:00,6.9,8.63,26.9,,,
2025-12-18 13:00:00,6.43,8.63,26.8,,DO_jump_>2,
2025-12-18 13:15:00,8.52,8.65,26.9,,DO_jump_>2,
2025-12-18 13:30:00,7.93,8.64,27.2,,,
2025-12-18 13:45:00,9.41,8.66,27.4,,,
2025-12-18 14:00:00,8.26,8.68,27.6,,,
2025-12-18 14:15:00,9.36,8.66,27.4,,,
2025-12-18 14:30:00,9.67,8.7,27.4,,,
2025-12-18 14:45:00,11.19,8.68,27.4,,,
2025-12-18 15:00:00,10.57,8.68,27.4,,,
2025-12-18 15:15:00,12.13,8.7,27.5,,DO_jump_>2,
2025-12-18 15:30:00,14.24,8.75,27.5,,DO_jump_>2,
2025-12-18 15:45:00,14.61,8.77,27.6,,,
2025-12-18 16:00:00,13.18,8.73,27.4,,,
2025-12-18 16:15:00,11.84,8.71,27.2,,,
2025-12-18 16:30:00,12.1,8.72,27.2,,,
2025-12-18 16:45:00,12.78,8.73,27.2,,,
2025-12-18 17:00:00,13.7,8.75,27.2,,,
2025-12-18 17:15:00,13.26,8.76,27.2,,,
2025-12-18 17:30:00,13.06,8.74,27.2,,,
2025-12-18 17:45:00,12.28,8.74,27.1,,,
2025-12-18 18:00:00,11.33,8.72,27,,,
2025-12-18 18:15:00,10.56,8.7,26.9,,,
2025-12-18 18:30:00,9.65,8.69,26.8,,,
2025-12-18 18:45:00,9.99,8.67,26.7,,,
2025-12-18 19:00:00,8.98,8.66,26.6,,,
2025-12-18 19:15:00,7.99,8.65,26.6,,,
2025-12-18 19:30:00,7.04,8.62,26.5,,,
2025-12-18 19:45:00,6.28,8.61,26.4,,,
2025-12-18 20:00:00,6.03,8.6,26.3,,,
2025-12-18 20:15:00,5.56,8.58,26.3,,,
2025-12-18 20:30:00,5.31,8.58,26.2,,,
2025-12-18 20:45:00,5.98,8.6,26.1,,,
2025-12-18 21:00:00,5.87,8.6,26.1,,,
2025-12-18 21:15:00,5.7,8.6,26.1,,,
2025-12-18 21:30:00,5.4,8.58,26.1,,,
2025-12-18 21:45:00,5.07,8.58,26.1,,,
2025-12-18 22:00:00,4.91,8.58,26.1,,,
2025-12-18 22:15:00,4.86,8.58,26.1,,,
2025-12-18 22:30:00,4.64,8.58,26.1,,,
2025-12-18 22:45:00,4.5,8.58,26.1,,,
2025-12-18 23:00:00,4.27,8.56,26.1,,,
2025-12-18 23:15:00,4.04,8.56,26.1,,,
2025-12-18 23:30:00,3.9,8.56,26,,,
2025-12-18 23:45:00,3.75,8.55,26,,,
2025-12-19 00:00:00,3.64,8.55,26,,,
2025-12-19 00:15:00,3.56,8.55,25.9,,,
2025-12-19 00:30:00,3.44,8.55,25.9,,,
2025-12-19 00:45:00,3.24,8.55,25.9,,,
2025-12-19 01:00:00,3.05,8.54,25.9,,,
2025-12-19 01:15:00,2.84,8.54,25.8,,,
2025-12-19 01:30:00,2.61,8.53,25.8,,,
2025-12-19 01:45:00,2.36,8.53,25.8,,,
2025-12-19 02:00:00,2.27,8.53,25.8,,,
2025-12-19 02:15:00,1.99,8.51,25.8,,,
2025-12-19 02:30:00,1.73,8.51,25.8,,,
2025-12-19 02:45:00,1.67,8.51,25.7,,,
2025-12-19 03:00:00,1.53,8.51,25.7,,,
2025-12-19 03:15:00,1.26,8.51,25.7,,,
2025-12-19 03:30:00,1.23,8.5,25.6,,,
2025-12-19 03:45:00,1.1,8.5,25.6,,,
2025-12-19 04:00:00,0.99,8.5,25.6,,,
2025-12-19 04:15:00,0.87,8.49,25.6,,,
2025-12-19 04:30:00,0.79,8.5,25.5,,,
2025-12-19 04:45:00,0.66,8.48,25.5,,,
2025-12-19 05:00:00,0.57,8.48,25.4,,,
2025-12-19 05:15:00,0.5,8.48,25.4,,,
2025-12-19 05:30:00,0.4,8.48,25.4,,,
2025-12-19 05:45:00,0.33,8.48,25.4,time_gap_>20min,,
2025-12-19 06:15:00,0.23,8.49,25.3,time_gap_>20min,,
2025-12-19 06:30:00,0.15,8.49,25.3,,,
2025-12-19 06:45:00,0.11,8.49,25.2,,,
2025-12-19 07:00:00,0.08,8.49,25.2,,DO_<0.1,
2025-12-19 07:15:00,0.21,8.49,25.2,,,
2025-12-19 07:30:00,0.16,8.49,25.2,,,
2025-12-19 07:45:00,0.32,8.49,25.2,,,
2025-12-19 08:00:00,0.34,8.49,25.2,,,
