Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-01 07:00:02,4.68,8.97,25.3,,,
2025-12-01 07:15:02,4.59,8.97,25.2,,,
2025-12-01 07:30:01,4.47,8.97,25.2,,,
2025-12-01 07:45:01,4.38,8.97,25.2,,,
2025-12-01 08:00:01,4.21,8.97,25.2,,,
2025-12-01 08:15:01,4.05,8.96,25.2,,,
2025-12-01 08:30:01,3.95,8.96,25.2,,,
2025-12-01 08:45:01,3.79,8.96,25.2,,,
2025-12-01 09:00:01,3.74,8.96,25.1,,,
2025-12-01 09:15:01,3.71,8.96,25.1,,,
2025-12-01 09:30:01,3.58,8.96,25.1,,,
2025-12-01 09:45:01,3.54,8.96,25.1,,,
2025-12-01 10:00:01,3.43,8.96,25.1,,,
2025-12-01 10:15:01,3.37,8.97,25.1,,,
2025-12-01 10:30:02,3.28,8.97,25.1,flyover_window,,
2025-12-01 10:45:02,3.29,8.97,25,,,
2025-12-01 11:00:02,3.2,8.97,25,,,
2025-12-01 11:15:02,3.12,8.97,25,,,
2025-12-01 11:30:02,3.06,8.97,25,,,
2025-12-01 11:45:02,3.12,8.97,24.9,,,
2025-12-01 12:00:02,3.12,8.97,24.9,,,
2025-12-01 12:15:02,3.04,8.98,24.9,,,
2025-12-01 12:30:02,3.04,8.98,24.9,,,
2025-12-01 12:45:02,3.17,8.98,24.9,,,
2025-12-01 13:00:02,3.29,8.98,24.9,,,
2025-12-01 13:15:02,3.26,8.98,24.9,,,
2025-12-01 13:30:01,3.21,8.98,24.8,,,
2025-12-01 13:45:01,3.22,8.97,24.9,,,
2025-12-01 14:00:01,3.45,8.97,24.9,,,
2025-12-01 14:15:01,3.7,8.99,24.8,,,
2025-12-01 14:30:01,4.3,8.99,24.9,,,
2025-12-01 14:45:01,4.46,8.99,24.9,,,
2025-12-01 15:00:01,4.76,8.99,24.9,,,
2025-12-01 15:15:01,5.1,8.98,24.9,,,
2025-12-01 15:30:01,5.19,8.98,24.9,,,
2025-12-01 15:45:01,5.39,8.99,24.9,,,
2025-12-01 16:00:01,5.54,8.99,24.8,,,
2025-12-01 16:15:01,5.68,8.99,24.8,,,
2025-12-01 16:30:01,5.89,8.99,24.9,,,
2025-12-01 16:45:01,6.06,8.99,24.9,,,
2025-12-01 17:00:01,6.29,8.99,24.9,,,
2025-12-01 17:15:01,6.66,9.01,24.9,,,
2025-12-01 17:30:01,6.94,9,24.9,,,
2025-12-01 17:45:01,7.19,9,25,,,
2025-12-01 18:00:01,7.78,9,25.1,,,
2025-12-01 18:15:01,8.2,9.01,25.1,,,
2025-12-01 18:30:01,8.61,9.01,25.1,,,
2025-12-01 18:45:01,8.88,9.01,25.1,,,
2025-12-01 19:00:01,8.96,9.02,25.1,,,
2025-12-01 19:15:01,9.27,9.02,25.2,,,
2025-12-01 19:30:02,9.58,9.02,25.2,,,
2025-12-01 19:45:02,9.61,9.02,25.2,,,
2025-12-01 20:00:02,9.81,9.02,25.3,,,
2025-12-01 20:15:02,10.09,9.02,25.3,,,
2025-12-01 20:30:02,10.16,9.02,25.2,,,
2025-12-01 20:45:02,10.33,9.04,25.2,,,
2025-12-01 21:00:02,10.29,9.03,25.3,,,
2025-12-01 21:15:02,10.24,9.03,25.2,,,
2025-12-01 21:30:02,10.29,9.03,25.2,,,
2025-12-01 21:45:02,10.54,9.03,25.2,,,
2025-12-01 22:00:02,10.51,9.03,25.2,,,
2025-12-01 22:15:02,10.64,9.03,25.2,,,
2025-12-01 22:30:02,10.52,9.03,25.2,,,
2025-12-01 22:45:01,10.41,9.03,25.2,,,
2025-12-01 23:00:02,10.38,9.03,25.2,time_gap_>20min,,
2025-12-01 23:30:01,10.18,9.03,25.2,time_gap_>20min,,
2025-12-01 23:45:02,9.91,9.03,25.1,,,
2025-12-02 00:00:02,9.1,9.03,25.1,,,
2025-12-02 00:15:02,9.02,9.03,25.1,,,
2025-12-02 00:30:01,8.88,9.02,25.1,,,
2025-12-02 00:45:01,8.74,9.02,25.1,,,
2025-12-02 01:00:02,8.77,9.02,25.1,,,
2025-12-02 01:15:02,8.58,9.02,25,,,
2025-12-02 01:30:02,8.34,9,25,,,
2025-12-02 01:45:02,8.2,9.01,24.9,,,
2025-12-02 02:00:02,8.03,9.01,24.9,,,
2025-12-02 02:15:02,7.78,9.01,24.9,,,
2025-12-02 02:30:02,7.6,9.01,24.9,,,
2025-12-02 02:45:02,7.57,9.01,24.9,,,
2025-12-02 03:00:02,7.34,9.01,24.9,,,
2025-12-02 03:15:02,7.06,9.01,24.9,,,
2025-12-02 03:30:02,6.89,9.01,24.9,,,
2025-12-02 03:45:02,6.67,9.01,24.9,,,
2025-12-02 04:00:02,6.68,9.01,24.8,,,
2025-12-02 04:15:02,6.47,9.01,24.8,,,
2025-12-02 04:30:02,6.38,9.01,24.8,,,
2025-12-02 04:45:02,6.2,9.01,24.8,,,
2025-12-02 05:00:02,6,9.01,24.8,,,
2025-12-02 05:15:02,6.15,9,24.8,,,
2025-12-02 05:30:02,6.08,9,24.8,,,
2025-12-02 05:45:02,6.03,9,24.8,,,
2025-12-02 06:00:02,6.02,9,24.7,,,
2025-12-02 06:15:02,6.14,9,24.7,,,
2025-12-02 06:30:02,6.02,9,24.7,,,
2025-12-02 06:45:02,5.71,9,24.7,,,
2025-12-02 07:00:02,5.62,9,24.6,,,
2025-12-02 07:15:02,5.72,9,24.6,,,
2025-12-02 07:30:02,5.67,9,24.6,,,
2025-12-02 07:45:02,5.54,9,24.6,,,
2025-12-02 08:00:02,5.46,9,24.6,,,
2025-12-02 08:15:02,5.32,9,24.5,,,
2025-12-02 08:30:02,5.23,8.99,24.5,,,
2025-12-02 08:45:02,5.13,8.99,24.5,,,
2025-12-02 09:00:02,5,9,24.5,,,
2025-12-02 09:15:02,4.88,9,24.5,,,
2025-12-02 09:30:02,4.8,9,24.5,,,
2025-12-02 09:45:02,4.7,9,24.5,,,
2025-12-02 10:00:02,4.57,8.99,24.4,,,
2025-12-02 10:15:02,4.52,8.99,24.4,,,
2025-12-02 10:30:02,4.39,8.99,24.4,flyover_window,,
2025-12-02 10:45:02,4.24,8.99,24.4,,,
2025-12-02 11:00:02,4.07,8.99,24.4,,,
2025-12-02 11:15:02,4.22,8.99,24.4,,,
2025-12-02 11:30:02,3.95,8.99,24.4,,,
2025-12-02 11:45:02,4.04,8.99,24.4,,,
2025-12-02 12:00:02,4.08,8.99,24.3,,,
2025-12-02 12:15:02,4.13,8.99,24.3,,,
2025-12-02 12:30:02,4.39,8.99,24.3,,,
2025-12-02 12:45:02,4.42,8.99,24.3,,,
2025-12-02 13:00:02,4.35,8.99,24.3,,,
2025-12-02 13:15:02,4.63,8.99,24.3,,,
2025-12-02 13:30:02,4.53,8.99,24.3,,,
2025-12-02 13:45:02,5.03,9,24.3,,,
2025-12-02 14:00:02,4.65,8.98,24.3,,,
2025-12-02 14:15:02,5.35,9,24.3,,,
2025-12-02 14:30:02,6.1,9,24.4,,,
2025-12-02 14:45:02,6.64,9,24.4,,,
2025-12-02 15:00:02,6.91,9,24.5,,,
2025-12-02 15:15:02,6.59,9.01,24.5,,,
2025-12-02 15:30:02,6.83,9.01,24.5,,,
2025-12-02 15:45:02,7,9.01,24.6,,,
2025-12-02 16:00:02,6.98,9.01,24.5,,,
2025-12-02 16:15:02,7.06,9.01,24.5,,,
2025-12-02 16:30:02,7.31,9.01,24.6,,,
2025-12-02 16:45:02,7.32,9.01,24.6,,,
2025-12-02 17:00:02,7.82,9.01,24.6,,,
2025-12-02 17:15:02,8.07,9.02,24.6,,,
2025-12-02 17:30:02,8.1,9.02,24.6,,,
2025-12-02 17:45:02,8.26,9.02,24.6,,,
2025-12-02 18:00:02,8.13,9.02,24.6,,,
2025-12-02 18:15:02,8.81,9.02,24.6,,,
2025-12-02 18:30:02,8.54,9.02,24.6,,,
2025-12-02 18:45:02,8.36,9.02,24.7,,,
2025-12-02 19:00:02,8.63,9.02,24.7,,,
2025-12-02 19:15:02,9.35,9.02,24.7,,,
2025-12-02 19:30:02,9.37,9.04,24.7,,,
2025-12-02 19:45:02,9.25,9.03,24.7,,,
2025-12-02 20:00:02,9.23,9.03,24.7,,,
2025-12-02 20:15:02,9.59,9.03,24.8,,,
2025-12-02 20:30:02,9.72,9.03,24.7,,,
2025-12-02 20:45:02,9.5,9.04,24.7,,,
2025-12-02 21:00:02,9.5,9.04,24.7,,,
2025-12-02 21:15:02,9.67,9.04,24.7,,,
2025-12-02 21:30:02,9.75,9.04,24.7,,,
2025-12-02 21:45:02,9.83,9.04,24.7,,,
2025-12-02 22:00:02,10.02,9.04,24.7,,,
2025-12-02 22:15:02,9.83,9.04,24.7,,,
2025-12-02 22:30:02,9.22,9.04,24.7,,,
2025-12-02 22:45:02,8.62,9.03,24.7,,,
2025-12-02 23:00:02,9.12,9.04,24.7,,,
2025-12-02 23:15:02,9.27,9.04,24.7,,,
2025-12-02 23:30:02,9.47,9.04,24.7,,,
2025-12-02 23:45:02,9.39,9.04,24.7,,,
2025-12-03 00:00:02,9.57,9.04,24.7,,,
2025-12-03 00:15:02,9.93,9.04,24.7,,,
2025-12-03 00:30:02,9.56,9.04,24.6,,,
2025-12-03 00:45:02,8.68,9.04,24.6,,,
2025-12-03 01:00:02,9.56,9.04,24.6,,,
2025-12-03 01:15:02,9.45,9.04,24.6,,,
2025-12-03 01:30:02,9.41,9.04,24.6,,,
2025-12-03 01:45:02,9.23,9.04,24.6,,,
2025-12-03 02:00:02,9.14,9.04,24.5,,,
2025-12-03 02:15:02,8.75,9.04,24.5,,,
2025-12-03 02:30:02,8.69,9.03,24.5,,,
2025-12-03 02:45:02,8.31,9.03,24.4,,,
2025-12-03 03:00:02,8.16,9.03,24.4,,,
2025-12-03 03:15:02,7.9,9.03,24.4,time_gap_>20min,,
2025-12-03 03:45:02,7.37,9.03,24.4,time_gap_>20min,,
2025-12-03 04:00:02,7.24,9.03,24.4,,,
2025-12-03 04:15:02,7.19,9.02,24.4,,,
2025-12-03 04:30:02,6.85,9.02,24.3,,,
2025-12-03 04:45:02,6.35,9.01,24.3,,,
2025-12-03 05:00:02,6.19,9.01,24.3,,,
2025-12-03 05:15:02,5.83,9.01,24.3,,,
2025-12-03 05:30:02,5.67,9.01,24.3,,,
2025-12-03 05:45:02,5.43,9.01,24.3,,,
2025-12-03 06:00:02,5.16,9,24.3,,,
2025-12-03 06:15:02,5.07,9,24.3,,,
2025-12-03 06:30:02,4.82,9,24.3,,,
2025-12-03 06:45:02,4.94,9,24.3,,,
2025-12-03 07:00:02,4.95,9,24.3,,,
2025-12-03 07:15:02,5.08,9,24.3,,,
2025-12-03 07:30:02,4.84,9,24.3,,,
2025-12-03 07:45:02,4.68,9,24.2,,,
2025-12-03 08:00:02,4.69,9,24.2,time_gap_>20min,,
2025-12-03 08:30:05,4.52,8.99,24.2,time_gap_>20min,,
2025-12-03 08:45:11,4.41,8.99,24.2,,,
2025-12-03 09:00:03,4.29,8.99,24.1,,,
2025-12-03 09:15:09,4.17,8.99,24.1,,,
2025-12-03 09:30:06,4.08,8.98,24.1,,,
2025-12-03 09:45:02,3.98,8.98,24.1,,,
2025-12-03 10:00:04,4.12,8.99,24.2,,,
2025-12-03 10:15:08,4.28,8.99,24.3,,,
2025-12-03 10:30:03,4.47,9,24.4,flyover_window,,
2025-12-03 10:45:06,4.61,9,24.4,,,
2025-12-03 11:00:09,4.79,9.01,24.5,,,
2025-12-03 11:15:02,4.91,9.01,24.6,,,
2025-12-03 11:30:06,5.08,9.01,24.7,,,
2025-12-03 11:45:00,3.12,8.99,24,,,
2025-12-03 12:00:00,3.18,8.99,24,,,
2025-12-03 12:15:00,3.24,8.99,24,,,
2025-12-03 12:30:00,3.31,8.99,24,,,
2025-12-03 12:45:00,3.45,8.99,24,,,
2025-12-03 13:00:00,3.62,9,24.1,,,
2025-12-03 13:15:00,3.74,9,24.1,,,
2025-12-03 13:30:00,3.86,9,24.1,,,
2025-12-03 13:45:00,4.03,9,24.1,,,
2025-12-03 14:00:00,4.28,9,24.2,,,
2025-12-03 14:15:00,4.63,9.01,24.3,,,
2025-12-03 14:30:00,5.12,9.01,24.3,,,
2025-12-03 14:45:00,5.54,9.01,24.4,,,
2025-12-03 15:00:00,5.89,9.01,24.4,,,
2025-12-03 15:15:00,6.18,9.02,24.4,,,
2025-12-03 15:30:00,6.53,9.02,24.5,,,
2025-12-03 15:45:00,6.91,9.02,24.5,,,
2025-12-03 16:00:00,7.12,9.03,24.6,,,
2025-12-03 16:15:00,7.45,9.03,24.6,,,
2025-12-03 16:30:00,7.79,9.03,24.6,,,
2025-12-03 16:45:00,8.03,9.03,24.6,,,
2025-12-03 17:00:00,8.37,9.03,24.7,,,
2025-12-03 17:15:05,6.92,9.02,25.2,time_gap_>20min,,
2025-12-03 17:45:03,12.07,9.05,25.1,time_gap_>20min,,
2025-12-03 18:00:03,10.85,9.03,25,,,
2025-12-03 18:15:03,10.7,9.03,25.1,,,
2025-12-03 18:30:03,10.68,9.05,25.1,,,
2025-12-03 18:45:03,10.58,9.04,25.1,,,
2025-12-03 19:00:03,10.29,9.04,24.9,,,
2025-12-03 19:15:03,11.34,9.04,25,,,
2025-12-03 19:30:03,11.75,9.05,25,,,
2025-12-03 19:45:03,11.82,9.05,25,,,
2025-12-03 20:00:03,11.53,9.05,25.1,,,
2025-12-03 20:15:03,11.39,9.05,25.1,,,
2025-12-03 20:30:03,11.11,9.05,25,,,
2025-12-03 20:45:03,10.98,9.05,25,,,
2025-12-03 21:00:03,10.64,9.03,24.9,,,
2025-12-03 21:15:03,9.64,9.02,24.9,,,
2025-12-03 21:30:03,8.26,9,24.8,,,
2025-12-03 21:45:03,7.55,8.98,24.8,,,
2025-12-03 22:00:03,7.66,8.98,24.8,,,
2025-12-03 22:15:03,7.42,9,24.8,,,
2025-12-03 22:30:03,7.08,8.99,24.8,,,
2025-12-03 22:45:03,6.6,8.97,24.8,,,
2025-12-03 23:00:03,6.28,8.97,24.8,,,
2025-12-03 23:15:03,6.1,8.98,24.8,,,
2025-12-03 23:30:03,5.98,8.98,24.8,,,
2025-12-03 23:45:03,5.72,8.98,24.8,,,
2025-12-04 00:00:03,5.56,8.96,24.8,,,
2025-12-04 00:15:03,5.46,8.96,24.8,,,
2025-12-04 00:30:03,5.29,8.97,24.8,,,
2025-12-04 00:45:03,5.31,8.97,24.7,,,
2025-12-04 01:00:03,5.43,8.97,24.7,,,
2025-12-04 01:15:03,5.4,8.97,24.7,,,
2025-12-04 01:30:03,5.32,8.97,24.7,,,
2025-12-04 01:45:03,5.14,8.97,24.7,,,
2025-12-04 02:00:03,5.04,8.97,24.7,,,
2025-12-04 02:15:03,4.97,8.97,24.6,,,
2025-12-04 02:30:03,5.03,8.97,24.7,,,
2025-12-04 02:45:03,5.01,8.97,24.6,,,
2025-12-04 03:00:03,5.56,8.99,24.6,,,
2025-12-04 03:15:03,5.31,8.99,24.6,,,
2025-12-04 03:30:03,5.07,8.99,24.6,,,
2025-12-04 03:45:03,4.78,8.97,24.6,,,
2025-12-04 04:00:03,4.63,8.97,24.6,,,
2025-12-04 04:15:03,4.45,8.97,24.5,,,
2025-12-04 04:30:03,4.39,8.95,24.5,,,
2025-12-04 04:45:03,4.29,8.95,24.5,,,
2025-12-04 05:00:03,4.15,8.95,24.5,,,
2025-12-04 05:15:03,4.09,8.95,24.4,,,
2025-12-04 05:30:03,3.97,8.95,24.4,,,
2025-12-04 05:45:03,3.81,8.95,24.4,,,
2025-12-04 06:00:03,3.81,8.96,24.4,,,
2025-12-04 06:15:03,3.74,8.96,24.4,,,
2025-12-04 06:30:03,3.93,8.96,24.4,,,
2025-12-04 06:45:03,3.84,8.96,24.4,,,
2025-12-04 07:00:03,3.7,8.96,24.4,,,
2025-12-04 07:15:03,3.76,8.96,24.3,,,
2025-12-04 07:30:03,3.96,8.96,24.4,,,
2025-12-04 07:45:03,4.3,8.96,24.4,,,
2025-12-04 08:00:03,4.57,8.96,24.4,,,
2025-12-04 08:15:03,4.73,8.96,24.4,,,
2025-12-04 08:30:03,4.61,8.96,24.4,,,
2025-12-04 08:45:03,5.31,8.96,24.4,,,
2025-12-04 09:00:03,5.46,8.98,24.5,,,
2025-12-04 09:15:03,5.64,8.96,24.5,,,
2025-12-04 09:30:03,5.86,8.97,24.6,,,
2025-12-04 09:45:03,6.93,8.97,24.7,,,
2025-12-04 10:00:03,7.45,8.97,24.8,,,
2025-12-04 10:15:03,7.43,8.97,24.8,,,
2025-12-04 10:30:03,7.63,8.97,24.9,flyover_window,,
2025-12-04 10:45:03,8,8.97,24.9,,,
2025-12-04 11:00:03,8.37,8.99,25.1,,,
2025-12-04 11:15:03,8.62,8.98,25.1,,,
2025-12-04 11:30:03,8.89,8.98,25.2,,,
2025-12-04 11:45:03,9.37,8.97,25.3,,,
2025-12-04 12:00:03,10.1,8.99,25.4,,,
2025-12-04 12:15:03,10.92,8.99,25.6,,,
2025-12-04 12:30:03,11.57,8.99,25.7,,,
2025-12-04 12:45:03,11.77,8.99,25.8,,,
2025-12-04 13:00:03,11.52,8.98,25.7,,,
2025-12-04 13:15:03,11.64,8.98,25.7,,,
2025-12-04 13:30:03,12.12,8.98,25.9,,,
2025-12-04 13:45:03,12.12,8.99,25.8,,,
2025-12-04 14:00:03,11.83,9,25.8,,,
2025-12-04 14:15:03,12.34,9,25.9,,,
2025-12-04 14:30:03,12.79,9,25.9,,,
2025-12-04 14:45:03,13.05,9.01,26,,,
2025-12-04 15:00:03,13.65,9.03,26,,,
2025-12-04 15:15:03,13.78,9.03,26.1,,,
2025-12-04 15:30:03,13.88,9.03,26.2,,,
2025-12-04 15:45:03,14.08,9.05,26.2,,,
2025-12-04 16:00:03,13.91,9.04,26.2,,,
2025-12-04 16:15:03,13.98,9.04,26.2,,,
2025-12-04 16:30:03,13.78,9.04,26.2,,,
2025-12-04 16:45:03,13.87,9.04,26.2,,,
2025-12-04 17:00:03,13.15,9.05,26.2,time_gap_>20min,,
2025-12-04 18:30:03,14.09,9.04,26.2,time_gap_>20min,,
2025-12-04 19:30:03,12.73,9.04,26,time_gap_>20min,,
2025-12-04 23:00:04,9.99,9.02,25.7,time_gap_>20min,,
2025-12-05 00:00:04,8.2,9,25.6,time_gap_>20min,,
2025-12-05 00:30:04,8.27,8.99,25.6,time_gap_>20min,,
2025-12-05 00:45:04,8.09,8.99,25.5,,,
