Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-14 02:45:05,11.43,7.81,24.9,,DO_>10_before_noon,
2025-12-14 03:00:05,11.28,7.8,24.9,,DO_>10_before_noon,
2025-12-14 03:15:05,11.17,7.8,24.8,,DO_>10_before_noon,
2025-12-14 03:30:05,11.11,7.81,24.8,,DO_>10_before_noon,
2025-12-14 03:45:05,10.96,7.8,24.8,,DO_>10_before_noon,
2025-12-14 04:00:05,10.81,7.8,24.8,,DO_>10_before_noon,
2025-12-14 04:15:05,10.65,7.8,24.8,,DO_>10_before_noon,
2025-12-14 04:30:05,10.57,7.81,24.7,,DO_>10_before_noon,
2025-12-14 04:45:05,10.48,7.82,24.7,,DO_>10_before_noon,
2025-12-14 05:00:05,10.3,7.83,24.7,,DO_>10_before_noon,
2025-12-14 05:15:05,10.11,7.84,24.7,,DO_>10_before_noon,
2025-12-14 05:30:05,9.96,7.85,24.7,,,
2025-12-14 05:45:05,9.83,7.86,24.7,,,
2025-12-14 06:00:05,9.63,7.88,24.6,,,
2025-12-14 06:15:05,9.55,7.9,24.6,,,
2025-12-14 06:30:05,9.28,7.92,24.6,,,
2025-12-14 06:45:05,8.98,7.95,24.6,,,
2025-12-14 07:00:05,8.59,7.98,24.6,,,
2025-12-14 07:15:05,7.95,8.02,24.6,,,
2025-12-14 07:30:05,7.8,8.05,24.6,,,
2025-12-14 07:45:05,7.74,8.08,24.6,,,
2025-12-14 08:00:05,7.58,8.12,24.5,,,
2025-12-14 08:15:05,7.58,8.18,24.6,,,
2025-12-14 08:30:05,8.83,8.25,24.6,,,
2025-12-14 08:45:05,9.29,8.3,24.6,,,
2025-12-14 09:00:05,9.2,8.32,24.6,,,
2025-12-14 09:15:05,9.38,8.35,24.6,,,
2025-12-14 09:30:05,10.06,8.38,24.7,,DO_>10_before_noon,
2025-12-14 09:45:05,10.68,8.4,24.7,,DO_>10_before_noon,
2025-12-14 10:00:05,10.69,8.42,24.8,,DO_>10_before_noon,
2025-12-14 10:15:05,11.33,8.45,24.9,,DO_>10_before_noon,
2025-12-14 10:30:05,11.84,8.47,25,flyover_window,DO_>10_before_noon,
2025-12-14 10:45:05,12.31,8.48,25.2,,DO_>10_before_noon,
2025-12-14 11:00:05,12.64,8.49,25.2,,DO_>10_before_noon,
2025-12-14 11:15:05,13.97,8.5,25.4,,DO_>10_before_noon,
2025-12-14 11:30:05,14.85,8.5,25.5,,DO_>10_before_noon,
2025-12-14 11:45:05,15.42,8.5,25.7,,DO_>10_before_noon,
2025-12-14 12:00:05,16.35,8.5,25.8,,,
2025-12-14 12:15:05,17.49,8.49,26,,,
2025-12-14 12:30:05,19.1,8.48,26.2,,,
2025-12-14 12:45:05,19.77,8.47,26.3,,DO_jump_>2,
2025-12-14 13:00:05,22.48,8.46,26.7,,DO_jump_>2,
2025-12-14 13:15:05,21.12,8.47,26.9,,,
2025-12-14 13:30:05,21.86,8.48,27,,,
2025-12-14 13:45:05,22.56,8.5,26.9,,,
2025-12-14 14:00:05,22.37,8.5,27.2,,DO_jump_>2,
2025-12-14 14:15:05,24.46,8.49,27.3,,DO_jump_>2,
2025-12-14 14:30:05,24.26,8.48,27.4,,,
2025-12-14 14:45:05,24.41,8.47,27.4,,,
2025-12-14 15:00:05,24.85,8.46,27.4,,,
2025-12-14 15:15:05,25.35,8.45,27.5,,,
2025-12-14 15:30:05,25.56,8.44,27.3,,,
2025-12-14 15:45:05,24.88,8.43,27.2,,,
2025-12-14 16:00:05,23.3,8.42,27.1,,,
2025-12-14 16:15:05,23.92,8.4,27,,,
2025-12-14 16:30:06,23.03,8.38,27.1,,,
2025-12-14 16:45:06,22.74,8.36,26.9,,,
2025-12-14 17:00:06,23.66,8.34,26.8,,,
2025-12-14 17:15:06,23.08,8.32,26.7,,DO_jump_>2,
2025-12-14 17:30:06,19.78,8.3,26.6,,DO_jump_>2,
2025-12-14 17:45:06,20.36,8.28,26.5,,,
2025-12-14 18:00:06,19.46,8.26,26.4,,,
2025-12-14 18:15:06,19.72,8.24,26.3,,,
2025-12-14 18:30:06,19.79,8.22,26.2,,,
2025-12-14 18:45:06,18.99,8.2,26.2,,,
2025-12-14 19:00:06,17.5,8.18,26.1,,,
2025-12-14 19:15:06,16.32,8.16,26,,,
2025-12-14 19:30:06,16.09,8.14,26,,,
2025-12-14 19:45:06,15.3,8.12,25.9,,,
2025-12-14 20:00:06,14.57,8.1,25.8,,,
2025-12-14 20:15:06,13.62,8.08,25.7,,,
2025-12-14 20:30:06,12.83,8.06,25.7,,,
2025-12-14 20:45:06,12.74,8.04,25.6,,,
2025-12-14 21:00:06,11.85,8.02,25.6,,,
2025-12-14 21:15:06,11.75,8,25.6,,,
2025-12-14 21:30:06,11.38,7.98,25.6,,,
2025-12-14 21:45:06,11.04,7.96,25.5,,,
2025-12-14 22:00:06,11.11,7.94,25.5,,,
2025-12-14 22:15:06,10.48,7.92,25.5,,,
2025-12-14 22:30:06,10.42,7.9,25.4,,,
2025-12-14 22:45:06,9.82,7.88,25.4,,,
2025-12-14 23:00:06,9.83,7.86,25.4,,,
2025-12-14 23:15:06,9.88,7.84,25.4,,,
2025-12-14 23:30:06,9.62,7.82,25.3,,,
2025-12-14 23:45:06,9.25,7.81,25.3,,,
2025-12-15 00:00:06,9.51,7.8,25.3,,,
2025-12-15 00:15:06,9.27,7.8,25.3,,,
2025-12-15 00:30:06,9.04,7.8,25.3,,,
2025-12-15 00:45:06,8.55,7.8,25.2,,,
2025-12-15 01:00:06,8.63,7.8,25.2,,,
2025-12-15 01:15:06,8.38,7.8,25.2,,,
2025-12-15 01:30:06,8.21,7.8,25.2,,,
2025-12-15 01:45:06,8.01,7.8,25.2,,,
2025-12-15 02:00:06,7.84,7.8,25.2,,,
2025-12-15 02:15:06,7.71,7.8,25.1,,,
2025-12-15 02:30:06,7.54,7.8,25.1,,,
2025-12-15 02:45:06,7.42,7.8,25.1,,,
2025-12-15 03:00:06,7.25,7.8,25.1,,,
2025-12-15 03:15:06,7.11,7.8,25,,,
2025-12-15 03:30:06,6.94,7.8,25,,,
2025-12-15 03:45:06,6.82,7.8,25,,,
2025-12-15 04:00:06,6.7,7.8,24.9,,,
2025-12-15 04:15:06,6.41,7.8,24.9,,,
2025-12-15 04:30:06,6.24,7.8,24.9,,,
2025-12-15 04:45:06,6.02,7.8,24.9,,,
2025-12-15 05:00:06,5.82,7.8,24.9,,,
2025-12-15 05:15:06,5.5,7.8,24.9,,,
2025-12-15 05:30:06,5.17,7.8,24.9,,,
2025-12-15 05:45:06,4.98,7.81,24.8,,,
2025-12-15 06:00:06,4.82,7.82,24.8,,,
2025-12-15 06:15:06,4.76,7.83,24.8,,,
2025-12-15 06:30:06,4.56,7.84,24.8,,,
2025-12-15 06:45:06,4.48,7.86,24.7,,,
2025-12-15 07:00:06,4.48,7.88,24.7,,,
2025-12-15 07:15:06,4.55,7.9,24.6,,,
2025-12-15 07:30:06,4.63,7.92,24.7,,,
2025-12-15 07:45:06,4.79,7.95,24.6,,,
2025-12-15 08:00:06,4.82,7.98,24.7,,,
2025-12-15 08:15:06,5.23,8.02,24.6,,,
2025-12-15 08:30:06,5.72,8.08,24.7,,,
2025-12-15 08:45:06,5.68,8.12,24.7,,,
2025-12-15 09:00:06,6.06,8.18,24.7,,,
2025-12-15 09:15:06,6.16,8.22,24.7,,,
2025-12-15 09:30:06,6.83,8.28,24.8,,,
2025-12-15 09:45:06,7.67,8.32,24.8,,,
2025-12-15 10:00:06,8.03,8.35,24.9,,,
2025-12-15 10:15:06,8.55,8.38,24.9,,,
2025-12-15 10:30:06,9.48,8.4,25.1,flyover_window,,
2025-12-15 10:45:06,9.8,8.42,25.1,,,
2025-12-15 11:00:06,10.31,8.44,25.2,,DO_>10_before_noon,
2025-12-15 11:15:06,10.77,8.46,25.3,,DO_>10_before_noon,
2025-12-15 11:30:06,11.51,8.48,25.4,,DO_>10_before_noon,
2025-12-15 11:45:06,12.48,8.49,25.5,,DO_>10_before_noon,
2025-12-15 12:00:06,13.28,8.5,25.6,,,
2025-12-15 12:15:06,13.85,8.5,25.7,,,
2025-12-15 12:30:06,14.97,8.5,25.8,,,
2025-12-15 12:45:00,15.99,8.5,25.9,,,
2025-12-15 13:00:00,16.91,8.5,26.1,,,
2025-12-15 13:15:00,17.56,8.49,26.3,,,
2025-12-15 13:30:00,19.21,8.5,26.4,,,
2025-12-15 13:45:00,19.69,8.5,26.5,,,
2025-12-15 14:00:00,20.79,8.49,26.6,,,
2025-12-15 14:15:00,20.71,8.48,26.6,,,
2025-12-15 14:30:00,21.41,8.47,26.7,,,
2025-12-15 14:45:00,21.16,8.46,26.7,,,
2025-12-15 15:00:00,19.88,8.45,26.6,,,
2025-12-15 15:15:00,21.46,8.44,26.7,,,
2025-12-15 15:30:00,21.75,8.43,26.6,,,
2025-12-15 15:45:00,21.73,8.42,26.6,,,
2025-12-15 16:00:00,21.38,8.4,26.6,,,
2025-12-15 16:15:00,21.34,8.38,26.6,,,
2025-12-15 16:30:00,21.62,8.36,26.6,,,
2025-12-15 16:45:00,20.91,8.34,26.6,,,
2025-12-15 17:00:00,21.31,8.32,26.6,,DO_jump_>2,
2025-12-15 17:15:00,18.46,8.3,26.5,,DO_jump_>2,
2025-12-15 17:30:00,17.67,8.28,26.4,,,
2025-12-15 17:45:00,16.2,8.26,26.3,,,
2025-12-15 18:00:00,15.73,8.24,26.1,,,
2025-12-15 18:15:00,14.88,8.22,26.1,,,
2025-12-15 18:30:00,14.46,8.2,26,,,
2025-12-15 18:45:00,13.69,8.18,25.9,,DO_jump_>2,
2025-12-15 19:00:00,11.66,8.16,25.9,,DO_jump_>2,
2025-12-15 19:15:00,11.76,8.14,25.8,,,
2025-12-15 19:30:00,11.53,8.12,25.7,,,
2025-12-15 19:45:00,10.72,8.1,25.7,,,
2025-12-15 20:00:00,10.69,8.08,25.7,,,
2025-12-15 20:15:00,10.37,8.06,25.6,,,
2025-12-15 20:30:00,10.11,8.04,25.6,,,
2025-12-15 20:45:00,9.83,8.02,25.6,,,
2025-12-15 21:00:00,9.63,8.01,25.5,,,
2025-12-15 21:15:00,9.45,8,25.5,,,
2025-12-15 21:30:00,9.29,7.98,25.5,,,
2025-12-15 21:45:00,9.04,7.96,25.5,,,
2025-12-15 22:00:00,8.98,7.94,25.4,,,
2025-12-15 22:15:00,8.9,7.92,25.4,,,
2025-12-15 22:30:00,8.33,7.9,25.4,,,
2025-12-15 22:45:00,7.93,7.88,25.4,,,
2025-12-15 23:00:00,7.9,7.86,25.3,,,
2025-12-15 23:15:00,7.68,7.84,25.3,,,
2025-12-15 23:30:00,7.23,7.82,25.3,,,
2025-12-15 23:45:00,7.21,7.81,25.3,,,
2025-12-16 00:00:00,7.11,7.8,25.3,,,
2025-12-16 00:15:00,7.04,7.8,25.2,,,
2025-12-16 00:30:00,6.94,7.8,25.3,,,
2025-12-16 00:45:00,6.79,7.8,25.2,,,
2025-12-16 01:00:00,6.72,7.8,25.2,,,
2025-12-16 01:15:00,6.79,7.8,25.2,,,
2025-12-16 01:30:00,6.69,7.8,25.2,,,
2025-12-16 01:45:00,6.6,7.8,25.2,,,
2025-12-16 02:00:00,6.4,7.8,25.2,,,
2025-12-16 02:15:00,6.37,7.8,25.1,,,
2025-12-16 02:30:00,6.41,7.8,25.1,,,
2025-12-16 02:45:00,6.16,7.8,25.1,,,
2025-12-16 03:00:00,6.08,7.8,25.1,,,
2025-12-16 03:15:00,5.87,7.8,25.1,,,
2025-12-16 03:30:00,5.9,7.8,25.1,,,
2025-12-16 03:45:00,5.88,7.8,25,,,
2025-12-16 04:00:00,5.67,7.8,25,,,
2025-12-16 04:15:00,5.61,7.8,25,,,
2025-12-16 04:30:00,5.46,7.8,25,,,
2025-12-16 04:45:00,5.48,7.8,25,,,
2025-12-16 05:00:00,5.46,7.8,24.9,,,
2025-12-16 05:15:00,5.36,7.8,24.9,time_gap_>20min,,
2025-12-16 06:00:00,4.56,7.8,24.9,time_gap_>20min,,
2025-12-16 06:15:00,4,7.82,24.9,,,
2025-12-16 06:30:00,3.38,7.84,24.8,,,
2025-12-16 06:45:00,3.2,7.86,24.8,,,
2025-12-16 07:00:00,2.95,7.88,24.8,,,
2025-12-16 07:15:00,2.98,7.9,24.8,,,
2025-12-16 07:30:00,2.84,7.92,24.7,,,
2025-12-16 07:45:00,3.31,7.95,24.7,,,
2025-12-16 08:00:00,3.24,7.98,24.7,,,
2025-12-16 08:15:00,2.98,8.02,24.7,,,
2025-12-16 08:30:00,3.84,8.06,24.7,,,
2025-12-16 08:45:00,3.7,8.1,24.7,,,
2025-12-16 09:00:00,4.5,8.14,24.7,,,
2025-12-16 09:15:00,5.62,8.18,24.8,,,
2025-12-16 09:30:00,5.65,8.22,24.8,,,
2025-12-16 09:45:00,6.14,8.26,24.8,,,
2025-12-16 10:00:00,6.32,8.3,24.9,,,
2025-12-16 10:15:00,6.8,8.34,24.9,,,
2025-12-16 10:30:00,7.41,8.38,25,flyover_window,,
2025-12-16 10:45:00,7.83,8.42,25.1,,,
2025-12-16 11:00:00,8.1,8.45,25.1,,,
2025-12-16 11:15:00,8.84,8.48,25.2,,,
2025-12-16 11:30:00,9.08,8.5,25.3,,,
2025-12-16 11:45:00,9.97,8.5,25.3,,,
2025-12-16 12:00:00,10.91,8.49,25.5,,,
2025-12-16 12:15:00,11.64,8.48,25.6,,,
2025-12-16 12:30:00,12.45,8.47,25.7,,,
2025-12-16 12:45:00,13.32,8.46,25.8,,,
2025-12-16 13:00:00,14.15,8.45,26,,DO_jump_>2,
2025-12-16 13:15:00,16.47,8.48,26.3,,DO_jump_>2,
2025-12-16 13:30:00,16.25,8.49,26.4,,,
2025-12-16 13:45:00,17.17,8.5,26.5,,,
2025-12-16 14:00:00,18.17,8.5,26.5,,,
2025-12-16 14:15:00,18.63,8.49,26.6,,,
2025-12-16 14:30:00,19.3,8.48,26.6,,,
2025-12-16 14:45:00,19.8,8.47,26.7,,,
2025-12-16 15:00:00,20.44,8.46,26.7,,,
2025-12-16 15:15:00,20.4,8.45,26.7,,,
2025-12-16 15:30:00,20.44,8.44,26.7,,,
2025-12-16 15:45:00,21.11,8.43,26.7,,,
2025-12-16 16:00:00,19.85,8.41,26.6,,,
2025-12-16 16:15:00,20.28,8.39,26.6,,,
2025-12-16 16:30:00,20.27,8.37,26.5,,,
2025-12-16 16:45:00,20.63,8.35,26.6,,,
2025-12-16 17:00:00,20.65,8.33,26.5,,,
2025-12-16 17:15:00,20.29,8.31,26.5,,,
2025-12-16 17:30:00,19.39,8.29,26.4,,,
2025-12-16 17:45:00,19.42,8.27,26.3,,,
2025-12-16 18:00:00,18.07,8.25,26.3,,,
2025-12-16 18:15:00,17.42,8.23,26.2,,,
2025-12-16 18:30:00,16.62,8.21,26.1,,,
2025-12-16 18:45:00,16.18,8.19,26.1,,,
2025-12-16 19:00:00,14.33,8.17,26,,,
2025-12-16 19:15:00,13.75,8.15,26,,,
2025-12-16 19:30:00,13.5,8.13,25.9,,,
2025-12-16 19:45:00,12.7,8.11,25.9,,,
2025-12-16 20:00:00,11.91,8.09,25.8,,,
2025-12-16 20:15:00,11.6,8.07,25.8,,,
2025-12-16 20:30:00,11.23,8.05,25.7,,,
2025-12-16 20:45:00,10.71,8.03,25.7,,,
2025-12-16 21:00:00,10.46,8.02,25.7,,,
2025-12-16 21:15:00,10.19,8.01,25.7,,,
2025-12-16 21:30:00,9.74,8,25.6,,,
2025-12-16 21:45:00,9.53,7.99,25.6,,,
2025-12-16 22:00:00,9.23,7.98,25.5,,,
2025-12-16 22:15:00,9.2,7.98,25.5,,,
2025-12-16 22:30:00,8.97,7.98,25.5,,,
2025-12-16 22:45:00,8.61,7.96,25.5,,,
2025-12-16 23:00:00,7.97,7.94,25.5,,,
2025-12-16 23:15:00,7.86,7.92,25.4,,,
2025-12-16 23:30:00,7.83,7.9,25.4,,,
2025-12-16 23:45:00,7.54,7.88,25.4,time_gap_>20min,,
2025-12-17 00:15:00,7.4,7.84,25.3,time_gap_>20min,,
2025-12-17 00:30:00,7.08,7.82,25.3,,,
2025-12-17 00:45:00,6.81,7.8,25.3,,,
2025-12-17 01:00:00,6.66,7.8,25.3,,,
2025-12-17 01:15:00,6.49,7.8,25.2,,,
2025-12-17 01:30:00,6.16,7.8,25.2,,,
2025-12-17 01:45:00,5.79,7.8,25.2,,,
2025-12-17 02:00:00,5.44,7.8,25.2,,,
2025-12-17 02:15:00,5.27,7.8,25.2,,,
2025-12-17 02:30:00,5.04,7.8,25.2,,,
2025-12-17 02:45:00,4.93,7.8,25.2,,,
2025-12-17 03:00:00,4.71,7.8,25.2,,,
2025-12-17 03:15:00,4.47,7.8,25.1,,,
2025-12-17 03:30:00,4.04,7.8,25.1,,,
2025-12-17 03:45:00,3.76,7.8,25.1,,,
2025-12-17 04:00:00,3.51,7.8,25,,,
2025-12-17 04:15:00,3.31,7.8,25,,,
2025-12-17 04:30:00,3.05,7.8,25,,,
2025-12-17 04:45:00,2.69,7.8,25,,,
2025-12-17 05:00:00,2.42,7.8,25,,,pH_jump_>1
2025-12-17 05:15:00,2.1,8.99,24.2,,,pH_jump_>1
2025-12-17 05:30:00,2.36,8.55,24.6,,,
2025-12-17 05:45:00,2.18,8.91,25,,,
2025-12-17 06:00:00,1.98,8.9,24.9,,,
2025-12-17 06:15:00,1.95,8.92,24.9,,,
2025-12-17 06:30:00,1.62,8.89,24.9,,,
2025-12-17 06:45:00,1.55,8.9,24.8,,,
2025-12-17 07:00:00,1.43,8.91,24.8,,,
2025-12-17 07:15:00,1.65,8.93,24.7,,,
2025-12-17 07:30:00,1.56,8.92,24.7,,,
2025-12-17 07:45:00,1.68,8.91,24.7,,,
2025-12-17 08:00:00,1.8,8.94,24.7,,,
2025-12-17 08:15:00,2.29,8.95,24.7,,,
2025-12-17 08:30:00,2.7,8.96,24.8,,,
2025-12-17 08:45:00,2.79,8.97,24.8,,,
2025-12-17 09:00:00,3.16,8.98,24.8,,,
2025-12-17 09:15:00,3.99,8.99,24.8,,,
2025-12-17 09:30:00,4.64,9,24.9,,,
2025-12-17 09:45:00,5.29,8.99,25,,,
2025-12-17 10:00:00,6.12,9.01,25,,,
2025-12-17 10:15:00,6.93,9.02,25.1,,,
2025-12-17 10:30:00,7.76,9.01,25.2,flyover_window,,
2025-12-17 10:45:00,8.61,9.03,25.3,,,
2025-12-17 11:00:00,9.94,9.04,25.4,,,
2025-12-17 11:15:00,11.57,9.05,25.7,,DO_>10_before_noon,
2025-12-17 11:30:00,13.24,9.04,25.9,,DO_>10_before_noon; DO_jump_>2,
2025-12-17 11:45:00,20.73,9.03,27,,DO_>10_before_noon; DO_jump_>2,
2025-12-17 12:00:00,21.35,9.02,27.4,,,
2025-12-17 12:15:00,21.02,9.01,27.5,,,
2025-12-17 12:30:00,21.04,9,27.4,,,
2025-12-17 12:45:00,21.44,8.99,27.6,,DO_jump_>2,
2025-12-17 13:00:00,25.49,8.98,28.2,,DO_jump_>2,
2025-12-17 13:15:00,23.48,8.97,28.2,,DO_jump_>2,
2025-12-17 13:30:00,24.25,8.96,28,,,
2025-12-17 13:45:00,22.96,8.95,27.9,time_gap_>20min,,
2025-12-17 15:00:13,21.4,8.98,28.4,time_gap_>20min,,
2025-12-17 15:15:13,19.63,8.97,27.6,,,
2025-12-17 15:30:13,20.5,8.99,27.5,,,
2025-12-17 15:45:13,18.81,9,28,,,
2025-12-17 16:00:13,18.73,8.99,27.9,,,
2025-12-17 16:15:13,19.46,9.01,27.6,time_gap_>20min,,
2025-12-17 17:30:13,20.75,9.02,27,time_gap_>20min,,
2025-12-17 17:45:13,20.96,9.01,26.9,,,
2025-12-17 18:00:13,20.34,9,26.7,,,
2025-12-17 18:15:13,19.94,8.99,26.6,,,
2025-12-17 18:30:13,18.64,8.98,26.5,,,
2025-12-17 18:45:13,18.48,8.97,26.5,,,
2025-12-17 19:00:13,17.76,8.96,26.4,,,
2025-12-17 19:15:13,16.2,8.95,26.3,,,
2025-12-17 19:30:13,15.55,8.94,26.2,,,
2025-12-17 19:45:13,14.93,8.93,26.2,,,
2025-12-17 20:00:13,14.43,8.92,26.1,,,
2025-12-17 20:15:19,14.54,8.93,26.1,,,
2025-12-17 20:30:13,14.07,8.94,26,,,
2025-12-17 20:45:13,13.56,8.95,26,,,
2025-12-17 21:00:13,13.2,8.96,26,,,
2025-12-17 21:15:13,12.67,8.97,26,,,
2025-12-17 21:30:13,12.51,8.98,25.9,,,
2025-12-17 21:45:13,12.26,8.99,25.9,,,
2025-12-17 22:00:13,11.84,9,25.8,,,
2025-12-17 22:15:13,11.5,9.01,25.8,,,
2025-12-17 22:30:13,11.19,9,25.7,,,
2025-12-17 22:45:13,10.99,8.99,25.7,,,
2025-12-17 23:00:13,10.69,8.98,25.7,,,
2025-12-17 23:15:13,10.35,8.97,25.7,,,
2025-12-17 23:30:13,10.08,8.96,25.7,,,
2025-12-17 23:45:13,9.63,8.95,25.7,,,
2025-12-18 00:00:13,9.61,8.94,25.7,time_gap_>20min,,
2025-12-18 00:30:13,9.18,8.93,25.6,time_gap_>20min,,
2025-12-18 00:45:13,8.78,8.92,25.6,,,
2025-12-18 01:00:13,8.32,8.91,25.6,,,
2025-12-18 01:15:13,8.28,8.9,25.5,,,
2025-12-18 01:30:13,8.01,8.91,25.5,,,
2025-12-18 01:45:13,7.84,8.92,25.5,,,
2025-12-18 02:00:13,7.49,8.93,25.5,,,
2025-12-18 02:15:13,7.46,8.92,25.5,,,
2025-12-18 02:30:13,7.17,8.91,25.4,,,
2025-12-18 02:45:13,7.08,8.9,25.5,,,
2025-12-18 03:00:13,7.09,8.91,25.4,,,
2025-12-18 03:15:13,7.13,8.92,25.4,,,
2025-12-18 03:30:13,7.16,8.93,25.3,,,
2025-12-18 03:45:13,6.82,8.92,25.3,,,
2025-12-18 04:00:13,6.61,8.91,25.3,,,
2025-12-18 04:15:13,6.71,8.9,25.3,,,
2025-12-18 04:30:13,6.5,8.89,25.3,,,
2025-12-18 04:45:13,6.48,8.9,25.3,,,
2025-12-18 05:00:13,6.36,8.91,25.2,,,
2025-12-18 05:15:13,6.22,8.92,25.2,,,pH_jump_>1
2025-12-18 05:30:13,6.05,6.8,25.1,,,pH_jump_>1
2025-12-18 05:45:13,5.76,6.9,25.2,,,
2025-12-18 06:00:13,5.4,6.7,25.2,,,
2025-12-18 06:15:13,5.2,6.6,25.2,,,
2025-12-18 06:30:13,4.79,6.5,25.2,,,
2025-12-18 06:45:13,4.63,6.6,25.2,,,
2025-12-18 07:00:13,4.31,6.7,25.1,,,
2025-12-18 07:15:13,4.1,6.8,25.1,,,
2025-12-18 07:30:13,3.99,6.9,25,,,
2025-12-18 07:45:13,4.09,7,25,,,
2025-12-18 08:00:13,3.86,7.1,25,,,
2025-12-18 08:15:13,3.89,7,25,,,
2025-12-18 08:30:13,4.02,6.9,25,,,
2025-12-18 08:45:13,4.3,6.8,24.9,,,
2025-12-18 09:00:13,4.79,6.9,25,,,
2025-12-18 09:15:13,4.76,7,25,,,
2025-12-18 09:30:13,5.18,7.1,25.1,,,
2025-12-18 09:45:13,5.3,7.2,25.1,,,
2025-12-18 10:00:13,5.29,7.1,25,,,
2025-12-18 10:15:13,5.57,7,25.1,,,
2025-12-18 10:30:13,6.09,6.9,25.2,flyover_window,,
2025-12-18 10:45:13,7.07,7,25.4,,,
2025-12-18 11:00:13,7.66,7.1,25.4,,,
2025-12-18 11:15:13,9.1,7.2,25.6,,,
2025-12-18 11:30:13,10.25,7.3,26,,DO_>10_before_noon; DO_jump_>2,
2025-12-18 11:45:13,13.18,7.4,26.2,,DO_>10_before_noon; DO_jump_>2,
2025-12-18 12:00:13,14.03,7.5,26,,DO_jump_>2,
2025-12-18 12:15:13,21.16,7.4,27.3,,DO_jump_>2,
2025-12-18 12:30:13,19.42,7.3,27.9,,,
2025-12-18 12:45:13,18.61,7.2,28.4,,,
2025-12-18 13:00:13,19.41,7.1,28.2,,,
2025-12-18 13:15:13,20.18,7.2,28.4,,,
2025-12-18 13:30:13,20.12,7.3,28.5,,,
2025-12-18 13:45:13,19.19,7.2,28,,,
2025-12-18 14:00:14,20.49,7.3,28.4,,,
2025-12-18 14:15:14,21.86,7.4,28.6,,,
2025-12-18 14:30:14,22.47,7.3,28.2,,,
2025-12-18 14:45:14,22.28,7.2,28.4,,,
2025-12-18 15:00:14,21.03,7.1,28.1,,,
2025-12-18 15:15:14,20.07,7,27.8,,,
2025-12-18 15:30:14,20.72,7.1,27.7,,,
2025-12-18 15:45:14,20.77,7,27.5,,,
2025-12-18 16:00:14,21.2,7.1,27.5,,DO_jump_>2,
2025-12-18 16:15:14,18.92,7,27.4,,DO_jump_>2,
2025-12-18 16:30:14,19.81,7.1,27.3,,,
2025-12-18 16:45:14,19,7,27,,,
2025-12-18 17:00:14,19.18,6.9,26.9,,,
2025-12-18 17:15:14,18.2,6.9,26.8,,,
2025-12-18 17:30:14,17.59,6.8,26.6,,,
2025-12-18 17:45:14,16.53,6.8,26.5,,,
