Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-14 20:30:00,14.1,8.64,26.4,,,
2025-12-14 20:45:00,13.49,8.62,26.3,,,
2025-12-14 21:00:00,13.68,8.63,26.3,,,
2025-12-14 21:15:00,13.46,8.63,26.2,,,
2025-12-14 21:30:00,12.86,8.61,26.2,,,
2025-12-14 21:45:00,12.56,8.61,26.2,,,
2025-12-14 22:00:00,12.75,8.61,26.1,,,
2025-12-14 22:15:00,11.56,8.58,26.1,,,
2025-12-14 22:30:00,10.44,8.54,26,,,
2025-12-14 22:45:00,11.61,8.59,26,,,
2025-12-14 23:00:00,11.44,8.57,26,,,
2025-12-14 23:15:00,10.91,8.56,25.9,,,
2025-12-14 23:30:00,10.51,8.55,25.9,,,
2025-12-14 23:45:00,9.9,8.54,25.9,,DO_jump_>2,
2025-12-15 00:00:00,7.37,8.53,25.8,,DO_jump_>2,
2025-12-15 00:15:00,9.53,8.51,25.8,,DO_jump_>2,
2025-12-15 00:30:00,8.94,8.51,25.8,,,
2025-12-15 00:45:00,8.76,8.51,25.8,,,
2025-12-15 01:00:00,8.64,8.5,25.7,,,
2025-12-15 01:15:00,8.49,8.5,25.7,,,
2025-12-15 01:30:00,8.38,8.5,25.6,,,
2025-12-15 01:45:00,8,8.48,25.7,,,
2025-12-15 02:00:00,7.64,8.48,25.6,,,
2025-12-15 02:15:00,7.39,8.47,25.6,,,
2025-12-15 02:30:00,6.83,8.46,25.5,,,
2025-12-15 02:45:00,6.42,8.44,25.5,,,
2025-12-15 03:00:00,5.92,8.4,25.5,,,
2025-12-15 03:15:00,6.08,8.4,25.4,,,
2025-12-15 03:30:00,5.73,8.38,25.4,,,
2025-12-15 03:45:00,5.15,8.36,25.4,,,
2025-12-15 04:00:00,5.01,8.37,25.4,,DO_jump_>2,
2025-12-15 04:15:00,0.4,8.37,25.3,,DO_jump_>2,
2025-12-15 04:30:00,0.92,8.36,25.3,,,
2025-12-15 04:45:00,1.41,8.34,25.3,,,
2025-12-15 05:00:00,1.86,8.31,25.3,,,
2025-12-15 05:15:00,3.41,8.31,25.3,,,
2025-12-15 05:30:00,3.21,8.31,25.2,,,
2025-12-15 05:45:00,2.84,8.28,25.2,,,
2025-12-15 06:00:00,2.6,8.26,25.2,,,
2025-12-15 06:15:00,2.71,8.27,25.2,,,
2025-12-15 06:30:00,2.86,8.27,25.2,,,
2025-12-15 06:45:00,2.58,8.27,25.2,,,
2025-12-15 07:00:00,2.48,8.27,25.2,,,
2025-12-15 07:15:00,2.66,8.27,25.2,,,
2025-12-15 07:30:00,3,8.29,25.2,,,
2025-12-15 07:45:00,3.23,8.29,25.2,,,
2025-12-15 08:00:00,3.5,8.31,25.2,,,
2025-12-15 08:15:00,3.76,8.31,25.2,,,
2025-12-15 08:30:00,3.97,8.31,25.2,,,
2025-12-15 08:45:00,4.31,8.33,25.2,,,
2025-12-15 09:00:00,4.9,8.35,25.3,,,
2025-12-15 09:15:00,4.47,8.33,25.3,,,
2025-12-15 09:30:00,3.96,8.34,25.5,time_gap_>20min,,
2025-12-15 10:00:00,4.59,8.38,25.5,time_gap_>20min,,
2025-12-15 10:15:00,5.44,8.37,25.7,,,
2025-12-15 10:30:00,6.31,8.38,25.7,flyover_window,,
2025-12-15 10:45:00,6.13,8.39,25.8,,,
2025-12-15 11:00:00,6.55,8.38,26,,,
2025-12-15 11:15:00,6.87,8.42,25.9,,,
2025-12-15 11:30:00,7.54,8.44,26,,,
2025-12-15 11:45:00,8.28,8.46,26,,,
2025-12-15 12:00:00,8,8.46,26,,,
2025-12-15 12:15:00,8.52,8.5,26.2,,DO_jump_>2,
2025-12-15 12:30:00,10.78,8.53,26.4,,DO_jump_>2,
2025-12-15 12:45:00,12.19,8.59,26.6,,DO_jump_>2,
2025-12-15 13:00:00,14.23,8.57,27,,DO_jump_>2,
2025-12-15 13:15:00,13.21,8.61,27,,DO_jump_>2,
2025-12-15 13:30:00,15.83,8.63,27.2,,DO_jump_>2,
2025-12-15 13:45:00,16.05,8.68,27.2,,,
2025-12-15 14:00:00,16.29,8.66,27.1,,,
2025-12-15 14:15:00,16.84,8.67,27.1,,,
2025-12-15 14:30:00,17.6,8.69,27.2,,,
2025-12-15 14:45:00,18.01,8.71,27.1,,,
2025-12-15 15:00:00,17.86,8.72,27.1,,,
2025-12-15 15:15:00,18.32,8.72,27,,,
2025-12-15 15:30:00,17.79,8.72,27,,,
2025-12-15 15:45:00,18.23,8.74,27,,,
2025-12-15 16:00:00,17.9,8.73,27,,,
2025-12-15 16:15:00,17.92,8.73,27,,DO_jump_>2,
2025-12-15 16:30:00,10,8.71,26.9,,DO_jump_>2,
2025-12-15 16:45:00,17.61,8.71,26.9,,DO_jump_>2,
2025-12-15 17:00:00,16.69,8.71,26.8,,,
2025-12-15 17:15:00,16.78,8.69,26.7,,,
2025-12-15 17:30:00,15.7,8.68,26.7,,,
2025-12-15 17:45:00,15.64,8.67,26.6,,,
2025-12-15 18:00:00,14.99,8.65,26.5,,,
2025-12-15 18:15:00,14.24,8.65,26.4,,,
2025-12-15 18:30:00,13.87,8.63,26.4,,,
2025-12-15 18:45:00,13.23,8.63,26.3,,,
2025-12-15 19:00:00,12.87,8.63,26.3,,,
2025-12-15 19:15:00,12.67,8.61,26.2,,,
2025-12-15 19:30:00,12.33,8.61,26.2,,,
2025-12-15 19:45:00,11.47,8.59,26.2,,,
2025-12-15 20:00:00,11.04,8.57,26.1,,,
2025-12-15 20:15:00,10.52,8.56,26,,,
2025-12-15 20:30:00,9.26,8.52,26,,,
2025-12-15 20:45:00,9.06,8.5,25.9,,,
2025-12-15 21:00:00,8.85,8.5,25.9,,,
2025-12-15 21:15:00,8.57,8.5,25.8,,,
2025-12-15 21:30:00,8.06,8.48,25.8,,,
2025-12-15 21:45:00,7.52,8.46,25.7,,,
2025-12-15 22:00:00,7.41,8.46,25.7,,,
2025-12-15 22:15:00,6.99,8.46,25.7,,,
2025-12-15 22:30:00,6.49,8.44,25.6,,,
2025-12-15 22:45:00,6.23,8.42,25.6,,,
2025-12-15 23:00:00,5.73,8.41,25.6,,,
2025-12-15 23:15:00,5.59,8.39,25.6,,,
2025-12-15 23:30:00,5.38,8.39,25.6,,,
2025-12-15 23:45:00,5.27,8.39,25.5,,,
2025-12-16 00:00:00,5.1,8.37,25.5,,,
2025-12-16 00:15:00,4.85,8.36,25.5,,,
2025-12-16 00:30:00,4.52,8.36,25.5,,,
2025-12-16 00:45:00,4.67,8.36,25.5,,,
2025-12-16 01:00:00,4.59,8.37,25.4,,,
2025-12-16 01:15:00,4.67,8.37,25.5,,,
2025-12-16 01:30:00,4.6,8.37,25.4,,,
2025-12-16 01:45:00,4.5,8.35,25.4,,,
2025-12-16 02:00:00,4.4,8.36,25.4,,,
2025-12-16 02:15:00,4.32,8.36,25.4,,,
2025-12-16 02:30:00,4.26,8.36,25.4,,,
2025-12-16 02:45:00,4.32,8.35,25.4,,,
2025-12-16 03:00:00,4.22,8.35,25.4,,,
2025-12-16 03:15:00,4.1,8.35,25.3,,,
2025-12-16 03:30:00,4.03,8.35,25.3,,,
2025-12-16 03:45:00,4,8.35,25.3,,,
2025-12-16 04:00:00,3.89,8.35,25.3,,,
2025-12-16 04:15:00,3.87,8.34,25.3,,,
2025-12-16 04:30:00,3.94,8.35,25.3,,,
2025-12-16 04:45:00,3.97,8.35,25.2,,,
2025-12-16 05:00:00,3.93,8.34,25.2,,,
2025-12-16 05:15:00,3.92,8.34,25.2,,,
2025-12-16 05:30:00,3.92,8.34,25.2,,,
2025-12-16 05:45:00,3.79,8.33,25.2,,,
2025-12-16 06:00:00,3.71,8.34,25.2,,,
2025-12-16 06:15:00,3.54,8.33,25.2,,,
2025-12-16 06:30:00,3.48,8.32,25.2,,,
2025-12-16 06:45:00,2.36,8.34,25.1,,,
2025-12-16 07:00:00,2.69,8.33,25.1,,,
2025-12-16 07:15:00,3.14,8.33,25.1,,,
2025-12-16 07:30:00,3.51,8.33,25.1,,,
2025-12-16 07:45:00,3.71,8.33,25.1,,,
2025-12-16 08:00:00,3.14,8.34,25.1,,,
2025-12-16 08:15:00,3.85,8.35,25.1,,,
2025-12-16 08:30:00,4.42,8.37,25.1,,,
2025-12-16 08:45:00,4.61,8.37,25.1,,,
2025-12-16 09:00:00,4.48,8.37,25.2,,,
2025-12-16 09:15:00,5.09,8.37,25.2,,,
2025-12-16 09:30:00,5.1,8.37,25.2,,,
2025-12-16 09:45:00,4.58,8.39,25.3,,,
2025-12-16 10:00:00,5.16,8.37,25.3,,,
2025-12-16 10:15:00,6,8.41,25.4,,,
2025-12-16 10:30:00,5.83,8.4,25.4,flyover_window,,
2025-12-16 10:45:00,6.23,8.42,25.6,,,
2025-12-16 11:00:00,5.72,8.44,25.6,,,
2025-12-16 11:15:00,7.28,8.44,25.7,,,
2025-12-16 11:30:00,7.26,8.44,25.7,,,
2025-12-16 11:45:00,9.23,8.51,26,,,
2025-12-16 12:00:00,8.52,8.47,26.1,,,
2025-12-16 12:15:00,9.9,8.53,26.2,,,
2025-12-16 12:30:00,10.86,8.52,26.2,,,
2025-12-16 12:45:00,11.72,8.57,26.6,,,
2025-12-16 13:00:00,12.47,8.61,26.4,,,
2025-12-16 13:15:00,12.75,8.61,26.8,,,
2025-12-16 13:30:00,12.99,8.6,26.5,,,
2025-12-16 13:45:00,14.13,8.65,26.7,,,
2025-12-16 14:00:00,13.86,8.59,26.6,,,
2025-12-16 14:15:00,15.6,8.65,26.7,,,
2025-12-16 14:30:00,14.36,8.66,26.7,,,
2025-12-16 14:45:00,15.44,8.66,26.7,,,
2025-12-16 15:00:00,15.67,8.67,26.7,,,
2025-12-16 15:15:00,16.36,8.69,26.7,,,
2025-12-16 15:30:00,16.75,8.69,26.7,,,
2025-12-16 15:45:00,16.31,8.68,26.6,,,
2025-12-16 16:00:00,17.26,8.68,26.6,,,
2025-12-16 16:15:00,17.41,8.71,26.6,,,
2025-12-16 16:30:00,17,8.71,26.6,,,
2025-12-16 16:45:00,16.54,8.69,26.5,,,
2025-12-16 17:00:00,16.43,8.69,26.5,,,
2025-12-16 17:15:00,15.8,8.68,26.4,,,
2025-12-16 17:30:00,15.26,8.66,26.4,,,
2025-12-16 17:45:00,14.61,8.66,26.4,,,
2025-12-16 18:00:00,14.62,8.66,26.4,,,
2025-12-16 18:15:00,14.27,8.64,26.3,,,
2025-12-16 18:30:00,13.88,8.64,26.3,,,
2025-12-16 18:45:00,13.74,8.64,26.3,,,
2025-12-16 19:00:00,13.4,8.63,26.3,,,
2025-12-16 19:15:00,13.05,8.63,26.2,,,
2025-12-16 19:30:00,12.81,8.61,26.2,,,
2025-12-16 19:45:00,12.45,8.61,26.2,,,
2025-12-16 20:00:00,12.36,8.6,26.1,,,
2025-12-16 20:15:00,12.2,8.6,26.1,,,
2025-12-16 20:30:00,12.09,8.6,26.1,,,
2025-12-16 20:45:00,11.73,8.58,26.1,,,
2025-12-16 21:00:00,11.4,8.58,26.1,,,
2025-12-16 21:15:00,11.33,8.58,26.1,,,
2025-12-16 21:30:00,11,8.56,26,,,
2025-12-16 21:45:00,10.95,8.56,26,,,
2025-12-16 22:00:00,10.76,8.56,25.9,,,
2025-12-16 22:15:00,10.47,8.56,25.9,,,
2025-12-16 22:30:00,9.86,8.53,25.9,,,
2025-12-16 22:45:00,9.66,8.53,25.9,time_gap_>20min,,
2025-12-16 23:15:00,8.92,8.5,25.8,time_gap_>20min,,
2025-12-16 23:30:00,8.92,8.51,25.8,,,
2025-12-16 23:45:00,8.41,8.49,25.7,,,
2025-12-17 00:00:00,8.03,8.49,25.7,,,
2025-12-17 00:15:00,7.75,8.47,25.7,,,
2025-12-17 00:30:00,7.22,8.47,25.7,,,
2025-12-17 00:45:00,6.73,8.45,25.7,,,
2025-12-17 01:00:00,6.54,8.44,25.6,,,
2025-12-17 01:15:00,5.86,8.42,25.6,,,
2025-12-17 01:30:00,5.63,8.42,25.6,,,
2025-12-17 01:45:00,5.2,8.37,25.6,,,
2025-12-17 02:00:00,4.65,8.35,25.6,,,
2025-12-17 02:15:00,4.23,8.35,25.5,,,
2025-12-17 02:30:00,4.99,8.36,25.5,,,
2025-12-17 02:45:00,3.73,8.4,25.5,,,
2025-12-17 03:00:00,4.12,8.38,25.5,,,
2025-12-17 03:15:00,4.11,8.38,25.5,,,
2025-12-17 03:30:00,4.98,8.38,25.4,,,
2025-12-17 03:45:00,4.92,8.37,25.4,,,
2025-12-17 04:00:00,4.4,8.36,25.4,,,
2025-12-17 04:15:00,4.35,8.35,25.4,,,
2025-12-17 04:30:00,4.26,8.35,25.4,,,
2025-12-17 04:45:00,4.27,8.35,25.4,,,
2025-12-17 05:00:00,4.23,8.35,25.4,,,
2025-12-17 05:15:00,4.23,8.35,25.3,,,
2025-12-17 05:30:00,4.21,8.35,25.3,,,
2025-12-17 05:45:00,4.19,8.35,25.3,,,
2025-12-17 06:00:00,4.28,8.35,25.3,,,
2025-12-17 06:15:00,4.28,8.35,25.3,,,
2025-12-17 06:30:00,4.2,8.35,25.2,,,
2025-12-17 06:45:00,4.04,8.34,25.3,,,
2025-12-17 07:00:00,3.88,8.34,25.2,,,
2025-12-17 07:15:00,3.82,8.34,25.2,,,
2025-12-17 07:30:00,3.47,8.32,25.2,,,
2025-12-17 07:45:00,3.54,8.32,25.2,,,
2025-12-17 08:00:00,3.51,8.32,25.2,,,
2025-12-17 08:15:00,4.22,8.34,25.2,,,
2025-12-17 08:30:00,4.99,8.37,25.3,,,
2025-12-17 08:45:00,5.3,8.38,25.3,,DO_jump_>2,
2025-12-17 09:00:00,8.26,7.88,24.1,,DO_jump_>2,
2025-12-17 09:15:00,6.47,8.43,25.5,,,
2025-12-17 09:30:00,6.23,8.41,25.5,,,
2025-12-17 09:45:00,6.43,8.45,25.6,,,
2025-12-17 10:00:00,6.09,8.45,25.7,,,
2025-12-17 10:15:00,6.55,8.43,25.7,,,
2025-12-17 10:30:00,6.63,8.43,26.1,flyover_window,,
2025-12-17 10:45:00,6.48,8.43,26,,,
2025-12-17 11:00:00,7.73,8.49,26.1,,,
2025-12-17 11:15:00,6.98,8.44,26.2,,,
2025-12-17 11:30:00,7.6,8.46,26.2,time_gap_>20min,,
2025-12-17 12:30:00,7.58,8.46,26.6,time_gap_>20min,DO_jump_>2,
2025-12-17 12:45:00,10.53,8.55,27.1,,DO_jump_>2,
2025-12-17 13:00:00,10.98,8.57,27.6,,,
2025-12-17 13:15:00,10.68,8.53,27,,DO_jump_>2,
2025-12-17 13:30:00,14.09,8.59,27.5,,DO_jump_>2,
2025-12-17 13:45:00,14.79,8.65,27.3,,,
2025-12-17 14:00:00,15.86,8.66,27.2,,,
2025-12-17 14:15:00,16.69,8.68,26.9,,,
2025-12-17 14:30:00,16.9,8.69,27,,,
2025-12-17 14:45:00,17.43,8.7,27,,,
2025-12-17 15:00:00,16.73,8.71,27,,,
2025-12-17 15:15:00,17.99,8.7,27.1,,,
2025-12-17 15:30:00,18.51,8.71,27.2,,,
2025-12-17 15:45:00,18.33,8.69,27.2,,,
2025-12-17 16:00:00,18.24,8.73,27.1,time_gap_>20min,,
2025-12-17 16:45:00,16.4,8.68,26.9,time_gap_>20min,,
2025-12-17 17:30:00,16.2,8.68,26.8,time_gap_>20min,,
2025-12-17 17:45:00,15.98,8.68,26.8,,,
2025-12-17 18:00:00,15.43,8.66,26.7,,,
2025-12-17 18:15:00,14.35,8.64,26.6,,,
2025-12-17 18:30:00,14.28,8.64,26.6,,,
2025-12-17 18:45:00,13.66,8.62,26.6,,,
2025-12-17 19:00:00,12.69,8.6,26.5,,,
2025-12-17 19:15:00,12.75,8.61,26.4,,,
2025-12-17 19:30:00,12.53,8.61,26.4,,,
2025-12-17 19:45:00,11.96,8.58,26.3,,,
2025-12-17 20:00:00,11.49,8.57,26.3,,,
2025-12-17 20:15:00,11.42,8.58,26.3,,,
2025-12-17 20:30:00,11.14,8.56,26.2,,,
2025-12-17 20:45:00,10.65,8.56,26.2,,,
2025-12-17 21:00:00,10.65,8.56,26.2,,,
2025-12-17 21:15:00,10.62,8.56,26.2,,,
2025-12-17 21:30:00,10.5,8.56,26.1,,,
2025-12-17 21:45:00,10.42,8.55,26.1,,,
2025-12-17 22:00:00,9.96,8.53,26.1,,,
2025-12-17 22:15:00,10.11,8.56,26.1,,,
2025-12-17 22:30:00,10.24,8.56,26.1,,,
2025-12-17 22:45:00,10.29,8.56,26,,,
2025-12-17 23:00:00,10.25,8.56,26,,,
2025-12-17 23:15:00,10.11,8.56,26,,,
2025-12-17 23:30:00,10.17,8.56,26,,,
2025-12-17 23:45:00,10.08,8.55,25.9,time_gap_>20min,,
2025-12-18 00:15:00,9.61,8.55,25.9,time_gap_>20min,,
2025-12-18 00:45:00,9.22,8.53,25.8,time_gap_>20min,,
2025-12-18 01:00:00,9.03,8.53,25.8,,,
2025-12-18 01:15:00,8.65,8.51,25.8,,,
2025-12-18 01:30:00,8.61,8.51,25.7,,,
2025-12-18 01:45:00,7.58,8.48,25.7,,,
2025-12-18 02:00:00,7.37,8.46,25.7,,,
2025-12-18 02:15:00,7.53,8.48,25.7,,,
2025-12-18 02:30:00,7.48,8.48,25.7,,,
2025-12-18 02:45:00,6.94,8.47,25.6,,,
2025-12-18 03:00:00,6.79,8.45,25.6,,,
2025-12-18 03:15:00,6.87,8.45,25.6,,,
2025-12-18 03:30:00,6.95,8.47,25.6,,,
2025-12-18 03:45:00,6.88,8.46,25.6,,,
2025-12-18 04:00:00,6.8,8.46,25.5,,,
2025-12-18 04:15:00,6.5,8.45,25.5,,,
2025-12-18 04:30:00,6.47,8.45,25.5,,,
2025-12-18 04:45:00,6.66,8.46,25.5,,,
2025-12-18 05:00:00,6.66,8.46,25.5,,,
2025-12-18 05:15:00,6.55,8.46,25.5,,,
2025-12-18 05:30:00,6.36,8.46,25.4,,,
2025-12-18 05:45:00,6.31,8.45,25.4,,,
2025-12-18 06:00:00,5.97,8.45,25.4,,,
2025-12-18 06:15:00,5.89,8.44,25.4,,,
2025-12-18 06:30:00,5.41,8.42,25.4,,,
2025-12-18 06:45:00,4.95,8.39,25.4,,,
2025-12-18 07:00:00,4.87,8.39,25.4,,,
2025-12-18 07:15:00,4.91,8.4,25.4,,,
2025-12-18 07:30:00,5,8.4,25.3,,,
2025-12-18 07:45:00,5.07,8.42,25.3,,,
2025-12-18 08:00:00,5.25,8.43,25.3,,,
2025-12-18 08:15:00,5.59,8.43,25.3,,,
2025-12-18 08:30:00,6.17,8.45,25.4,,,
2025-12-18 08:45:00,7.12,8.48,25.4,,,
2025-12-18 09:00:00,6.87,8.5,25.5,,,
2025-12-18 09:15:00,8.08,8.5,25.6,,,
2025-12-18 09:30:00,7.93,8.5,25.5,,,
2025-12-18 09:45:00,7.04,8.49,25.5,,,
2025-12-18 10:00:00,7.27,8.47,25.5,,,
2025-12-18 10:15:00,9.01,8.53,25.7,,,
2025-12-18 10:30:00,8.59,8.54,26,flyover_window,,
2025-12-18 10:45:00,7.56,8.49,25.9,,,
2025-12-18 11:00:00,7.48,8.49,26,,,
2025-12-18 11:15:00,7.85,8.49,26.1,,,
2025-12-18 11:30:00,7.57,8.49,26.7,,,
2025-12-18 11:45:00,9.2,8.49,26.5,,,
2025-12-18 12:00:00,8.65,8.5,26.6,,DO_jump_>2,
2025-12-18 12:15:00,12.29,8.56,27,,DO_jump_>2,
2025-12-18 12:30:00,9.56,8.52,27,,DO_jump_>2,
2025-12-18 12:45:00,11.95,8.59,27,,DO_jump_>2,
2025-12-18 13:00:00,13.22,8.61,27.2,,DO_jump_>2,
2025-12-18 13:15:00,15.95,8.67,27.5,,DO_jump_>2,
2025-12-18 13:30:00,15.55,8.67,27.7,,,
2025-12-18 13:45:00,15.76,8.69,27.4,,,
2025-12-18 14:00:00,15.59,8.65,27.1,,,
2025-12-18 14:15:00,14.51,8.64,27.1,,,
2025-12-18 14:30:00,13.83,8.62,27.1,,,
2025-12-18 14:45:00,14.28,8.64,27.1,,,
2025-12-18 15:00:00,14.63,8.65,27.1,,,
2025-12-18 15:15:00,15.9,8.67,27.1,,,
2025-12-18 15:30:00,15.39,8.67,27.1,,,
2025-12-18 15:45:00,15.53,8.67,27.1,,,
2025-12-18 16:00:00,15.65,8.67,27,,,
2025-12-18 16:15:00,15.73,8.67,27,,,
2025-12-18 16:30:00,15.59,8.67,26.9,,,
2025-12-18 16:45:00,15.52,8.67,26.9,,,
2025-12-18 17:00:00,15.24,8.67,26.9,,,
2025-12-18 17:15:00,15.21,8.66,26.8,,,
2025-12-18 17:30:00,14.91,8.66,26.8,time_gap_>20min,,
2025-12-18 18:00:00,14.27,8.66,26.7,time_gap_>20min,,
2025-12-18 18:15:00,13.48,8.64,26.6,,,
2025-12-18 18:30:00,13.17,8.63,26.6,,,
2025-12-18 18:45:00,12.64,8.63,26.5,,,
2025-12-18 19:00:00,12.31,8.63,26.5,,,
2025-12-18 19:15:00,12.66,8.63,26.5,,,
2025-12-18 19:30:00,12.19,8.6,26.4,,,
2025-12-18 19:45:00,11.98,8.61,26.4,,,
2025-12-18 20:00:00,11.2,8.59,26.4,,,
2025-12-18 20:15:00,10.87,8.58,26.3,,,
2025-12-18 20:30:00,10.51,8.58,26.3,,,
2025-12-18 20:45:00,10.34,8.57,26.2,,,
2025-12-18 21:00:00,10.2,8.57,26.2,,,
2025-12-18 21:15:00,9.96,8.56,26.2,,,
2025-12-18 21:30:00,9.67,8.55,26.2,,,
2025-12-18 21:45:00,9.61,8.55,26.2,,,
2025-12-18 22:00:00,9.37,8.54,26.2,,,
2025-12-18 22:15:00,9.43,8.54,26.2,,,
2025-12-18 22:30:00,9.18,8.53,26.1,,,
2025-12-18 22:45:00,8.77,8.53,26.1,,,
2025-12-18 23:00:00,8.56,8.52,26.1,,,
2025-12-18 23:15:00,8.74,8.52,26.1,,,
2025-12-18 23:30:00,8.6,8.52,26,,,
2025-12-18 23:45:00,8.14,8.49,26,,,
2025-12-19 00:00:00,7.95,8.49,26,,,
2025-12-19 00:15:00,6.31,8.46,26,,,
2025-12-19 00:30:00,6.71,8.46,25.9,,,
2025-12-19 00:45:00,6.72,8.46,25.9,,,
2025-12-19 01:00:00,6.17,8.45,25.9,,,
2025-12-19 01:15:00,6.02,8.44,25.8,,,
2025-12-19 01:30:00,5.5,8.42,25.9,,,
2025-12-19 01:45:00,5.09,8.4,25.8,,,
2025-12-19 02:00:00,4.7,8.39,25.8,,,
2025-12-19 02:15:00,4.81,8.4,25.8,,,
2025-12-19 02:30:00,4.88,8.38,25.8,,,
2025-12-19 02:45:00,4.7,8.4,25.7,,,
2025-12-19 03:00:00,3.16,8.35,25.7,,,
2025-12-19 03:15:00,3.83,8.38,25.7,,,
2025-12-19 03:30:00,3.81,8.37,25.7,,,
2025-12-19 03:45:00,4.09,8.36,25.6,,,
2025-12-19 04:00:00,4.09,8.36,25.6,,,
2025-12-19 04:15:00,4.14,8.36,25.6,,,
2025-12-19 04:30:00,4.26,8.36,25.6,,,
2025-12-19 04:45:00,4.53,8.37,25.6,,,
2025-12-19 05:00:00,4.58,8.39,25.6,,,
2025-12-19 05:15:00,4.46,8.38,25.5,,,
2025-12-19 05:30:00,4.06,8.36,25.5,,DO_jump_>2,
