Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2026-01-04 15:45:00,18.69,8.92,27.4,,,
2026-01-04 16:00:00,19.13,8.94,27.3,,,
2026-01-04 16:15:00,18.93,8.92,27.2,,,
2026-01-04 16:30:00,20.32,8.96,27.2,,,
2026-01-04 16:45:00,19.2,8.92,27.4,,,
2026-01-04 17:00:00,18.82,8.94,27.5,,,
2026-01-04 17:15:00,19.98,9.03,27.6,,,
2026-01-04 17:30:00,20.49,9.03,27.6,,,
2026-01-04 17:45:00,20.82,9,27.5,,,
2026-01-04 18:00:00,20.41,8.95,27.4,,DO_jump_>2,
2026-01-04 18:15:00,16.18,8.79,27,,DO_jump_>2,
2026-01-04 18:30:00,16.92,8.82,27.1,,DO_jump_>2,
2026-01-04 18:45:00,13.41,8.72,26.8,time_gap_>20min,DO_jump_>2,
2026-01-04 19:15:00,15.82,8.82,26.9,time_gap_>20min,,
2026-01-04 19:30:00,15.47,8.8,26.9,,,
2026-01-04 19:45:00,15.29,8.78,26.8,,,
2026-01-04 20:00:00,14.82,8.76,26.8,time_gap_>20min,,
2026-01-04 20:59:59,13.11,8.69,26.6,time_gap_>20min,,
2026-01-04 21:14:59,12.48,8.67,26.6,time_gap_>20min,,
2026-01-04 21:44:59,12.26,8.67,26.6,time_gap_>20min,,
2026-01-04 21:59:59,11.65,8.62,26.5,,,
2026-01-04 22:14:59,11.98,8.64,26.5,,,
2026-01-04 22:29:59,11.09,8.6,26.5,,,
2026-01-04 22:44:59,11.25,8.6,26.5,,,
2026-01-04 22:59:59,10.92,8.6,26.5,,,
2026-01-04 23:14:59,10.42,8.58,26.5,,,
2026-01-04 23:30:00,10.65,8.59,26.5,,,
2026-01-04 23:45:00,10.51,8.59,26.4,,,
2026-01-05 00:00:00,10.61,8.59,26.4,,DO_>10_before_noon,
2026-01-05 00:15:00,10.4,8.58,26.4,,DO_>10_before_noon,
2026-01-05 00:30:00,10.46,8.58,26.4,,DO_>10_before_noon,
2026-01-05 00:45:00,10.3,8.57,26.4,,DO_>10_before_noon,
2026-01-05 01:00:00,10.41,8.57,26.4,,DO_>10_before_noon,
2026-01-05 01:15:00,10,8.54,26.3,,,
2026-01-05 01:30:00,10.48,8.58,26.3,,DO_>10_before_noon,
2026-01-05 01:45:00,10.46,8.58,26.3,,DO_>10_before_noon,
2026-01-05 02:00:00,9.89,8.55,26.3,,,
2026-01-05 02:15:00,10.07,8.55,26.3,,DO_>10_before_noon,
2026-01-05 02:30:00,10.29,8.57,26.3,,DO_>10_before_noon,
2026-01-05 02:45:00,10.4,8.59,26.2,,DO_>10_before_noon,
2026-01-05 03:00:00,10.14,8.57,26.2,,DO_>10_before_noon,
2026-01-05 03:15:00,9.8,8.55,26.2,,,
2026-01-05 03:30:00,9.63,8.53,26.2,,,
2026-01-05 03:45:00,9.51,8.53,26.2,,,
2026-01-05 04:00:00,9.22,8.53,26.1,,,
2026-01-05 04:15:00,9.24,8.51,26.1,,,
2026-01-05 04:30:00,9.24,8.51,26.1,,,
2026-01-05 04:45:00,9.03,8.51,26.1,,,
2026-01-05 05:00:00,8.99,8.51,26.1,,,
2026-01-05 05:15:00,9,8.5,26.1,,,
2026-01-05 05:30:00,8.78,8.5,26,,,
2026-01-05 05:45:00,8.65,8.48,26,,,
2026-01-05 06:00:00,8.56,8.48,26,,,
2026-01-05 06:15:00,8.52,8.49,26,,,
2026-01-05 06:30:00,8.36,8.46,26,,,
2026-01-05 06:45:00,8.25,8.46,26,,,
2026-01-05 07:00:00,8.13,8.45,26,,,
2026-01-05 07:15:00,8.07,8.45,25.9,,,
2026-01-05 07:30:00,7.97,8.45,25.9,,,
2026-01-05 07:45:00,8.02,8.45,25.9,,,
2026-01-05 08:00:00,8.04,8.44,25.9,,,
2026-01-05 08:15:00,7.98,8.46,25.9,,,
2026-01-05 08:30:00,8,8.42,25.7,,,
2026-01-05 08:45:00,8.42,8.46,25.9,,,
2026-01-05 09:00:00,8.59,8.48,25.9,,,
2026-01-05 09:15:00,9.3,8.53,26,,,
2026-01-05 09:30:00,10.07,8.56,26.1,,DO_>10_before_noon,
2026-01-05 09:45:00,10.39,8.56,26.1,,DO_>10_before_noon,
2026-01-05 10:00:00,11.02,8.6,26.3,,DO_>10_before_noon,
2026-01-05 10:15:00,9.82,8.56,26.2,,DO_jump_>2,
2026-01-05 10:30:00,12.35,8.65,26.5,flyover_window,DO_>10_before_noon; DO_jump_>2,
2026-01-05 10:45:00,12.63,8.66,26.6,,DO_>10_before_noon,
2026-01-05 11:00:00,11.46,8.62,26.4,,DO_>10_before_noon,
2026-01-05 11:15:00,13.42,8.71,27,,DO_>10_before_noon; DO_jump_>2,
2026-01-05 11:30:00,15.84,8.79,27.7,,DO_>10_before_noon; DO_jump_>2,
2026-01-05 11:45:00,15.26,8.75,26.9,,DO_>10_before_noon,
2026-01-05 12:00:00,15.14,8.7,27.2,,DO_jump_>2,
2026-01-05 12:15:00,12.31,8.66,27.1,,DO_jump_>2,
2026-01-05 12:30:00,12.69,8.69,27.5,,,
2026-01-05 12:45:00,12.59,8.71,26.8,,,
2026-01-05 13:00:00,12.25,8.68,26.4,,,
2026-01-05 13:15:00,12.14,8.65,26.5,,,
2026-01-05 13:30:00,12.7,8.67,26.5,,DO_jump_>2,
2026-01-05 13:45:00,19.17,8.93,27.6,,DO_jump_>2,
2026-01-05 14:00:00,15.94,8.8,27.3,,DO_jump_>2,
2026-01-05 14:15:00,18.05,8.88,27.7,,DO_jump_>2,
2026-01-05 14:30:00,19,8.93,27.8,,,
2026-01-05 14:45:00,19.85,9,28,,,
2026-01-05 15:00:00,21.17,9.01,27.9,,,
2026-01-05 15:15:00,20.13,9.05,28,,,
2026-01-05 15:30:00,20.32,9.01,27.7,,,
2026-01-05 15:45:00,20.22,8.92,27.5,,,
2026-01-05 16:00:00,21.67,9,27.6,,,
2026-01-05 16:15:00,20.5,8.98,27.7,,DO_jump_>2,
2026-01-05 16:30:00,18.34,8.9,27.7,,DO_jump_>2,
2026-01-05 16:45:00,19,8.92,27.7,,,
2026-01-05 17:00:00,18.39,8.99,27.7,,DO_jump_>2,
2026-01-05 17:15:00,20.44,8.99,27.8,,DO_jump_>2,
2026-01-05 17:30:00,20.76,9.04,27.8,,,
2026-01-05 17:45:01,20.6,9.04,27.7,,,
2026-01-05 18:00:01,20.56,9.04,27.6,,,
2026-01-05 18:15:01,21.29,9.07,27.6,,,
2026-01-05 18:30:01,19.96,9.04,27.5,,,
2026-01-05 18:45:01,19.66,9.02,27.4,,DO_jump_>2,
2026-01-05 19:00:01,16.94,8.87,27.2,,DO_jump_>2,
2026-01-05 19:15:01,14.62,8.8,26.9,,DO_jump_>2,
2026-01-05 19:30:00,13.15,8.75,26.8,,DO_jump_>2,
2026-01-05 19:45:00,15.72,8.84,26.9,,DO_jump_>2,
2026-01-05 19:45:01,15.72,8.84,26.9,,,
2026-01-05 20:00:00,15.32,8.81,26.9,,,
2026-01-05 20:00:01,15.32,8.81,26.9,,,
2026-01-05 20:15:00,15.5,8.82,26.9,,,
2026-01-05 20:30:01,14.43,8.78,26.8,,,
2026-01-05 20:45:00,13.84,8.76,26.7,,,
2026-01-05 21:00:00,14.07,8.77,26.7,,,
2026-01-05 21:15:00,12.22,8.69,26.7,,,
2026-01-05 21:30:01,11.36,8.67,26.6,,,
2026-01-05 21:45:01,13.06,8.75,26.7,,,
2026-01-05 22:00:01,12.99,8.75,26.7,,,
2026-01-05 22:15:01,13.16,8.75,26.7,,,
2026-01-05 22:30:01,11.57,8.68,26.6,,,
2026-01-05 22:45:01,11.85,8.69,26.5,,,
2026-01-05 23:00:01,12.35,8.71,26.5,,,
2026-01-05 23:15:01,11.94,8.7,26.5,,,
2026-01-05 23:30:01,11.6,8.68,26.5,,,
2026-01-05 23:45:01,10.95,8.64,26.5,,,
2026-01-06 00:00:01,10.45,8.62,26.5,,DO_>10_before_noon,
2026-01-06 00:15:01,10.07,8.6,26.4,,DO_>10_before_noon,
2026-01-06 00:30:01,10.14,8.61,26.4,,DO_>10_before_noon,
2026-01-06 00:45:01,9.95,8.61,26.4,,,
2026-01-06 01:00:01,10.13,8.62,26.4,,DO_>10_before_noon,
2026-01-06 01:15:01,10.42,8.62,26.4,,DO_>10_before_noon,
2026-01-06 01:30:01,10.25,8.62,26.4,,DO_>10_before_noon,
2026-01-06 01:45:01,10.07,8.6,26.3,,DO_>10_before_noon,
2026-01-06 02:00:01,9.99,8.6,26.3,,,
2026-01-06 02:15:01,10.43,8.64,26.3,,DO_>10_before_noon,
2026-01-06 02:30:01,10.26,8.62,26.3,,DO_>10_before_noon,
2026-01-06 02:45:01,10.22,8.62,26.2,,DO_>10_before_noon,
2026-01-06 03:00:01,9.54,8.58,26.2,,,
2026-01-06 03:15:01,9.46,8.58,26.2,,,
2026-01-06 03:30:01,9.43,8.58,26.2,,,
2026-01-06 03:45:01,9.66,8.6,26.2,,,
2026-01-06 04:00:01,9.66,8.59,26.1,,,
2026-01-06 04:15:01,9.29,8.57,26.1,,,
2026-01-06 04:30:01,9.17,8.57,26.1,,,
2026-01-06 04:45:01,9.35,8.57,26.1,,,
2026-01-06 05:00:01,9.14,8.57,26.1,,,
2026-01-06 05:15:01,9.01,8.56,26,,,
2026-01-06 05:30:01,8.95,8.56,26,,,
2026-01-06 05:45:01,8.9,8.56,26,,,
2026-01-06 06:00:00,8.66,8.54,26,,,
2026-01-06 06:15:01,8.59,8.54,25.9,,,
2026-01-06 06:30:01,8.57,8.54,25.9,,,
2026-01-06 06:45:01,8.42,8.54,25.9,,,
2026-01-06 07:00:01,8.34,8.53,25.9,,,
2026-01-06 07:15:01,8.15,8.51,25.9,,,
2026-01-06 07:30:01,8.1,8.52,25.9,,,
2026-01-06 07:45:01,8.32,8.54,25.9,,,
2026-01-06 08:00:01,8.41,8.53,25.9,,,
2026-01-06 08:15:01,8.36,8.53,25.9,,,
2026-01-06 08:30:01,8.38,8.53,25.9,,,
2026-01-06 08:45:01,9.45,8.58,25.9,,,
2026-01-06 09:00:00,9.69,8.6,25.9,,,
2026-01-06 09:15:01,11.1,8.66,26,,DO_>10_before_noon,
2026-01-06 09:30:01,11.34,8.72,26.1,,DO_>10_before_noon,
2026-01-06 09:45:01,10.85,8.7,26.3,,DO_>10_before_noon,
2026-01-06 10:00:00,10.5,8.67,26.3,,DO_>10_before_noon; DO_jump_>2,
2026-01-06 10:15:01,13,8.75,26.4,,DO_>10_before_noon; DO_jump_>2,
2026-01-06 10:30:01,11.19,8.72,26.3,flyover_window,DO_>10_before_noon,
2026-01-06 10:45:01,11.94,8.72,26.3,,DO_>10_before_noon,
2026-01-06 11:00:01,11.93,8.7,26.3,,DO_>10_before_noon,
2026-01-06 11:15:01,11.5,8.67,26.3,,DO_>10_before_noon,
2026-01-06 11:30:01,11.62,8.69,26.4,,DO_>10_before_noon,
2026-01-06 11:45:01,10.86,8.66,26.4,,DO_>10_before_noon,
2026-01-06 12:00:01,11.27,8.7,26.5,,,
2026-01-06 12:15:01,11.61,8.7,26.5,,,
2026-01-06 12:30:01,12.69,8.73,26.7,,,
2026-01-06 12:45:01,13.3,8.75,26.7,,,
2026-01-06 13:00:01,13.41,8.81,27,,,
2026-01-06 13:15:01,15.18,8.83,27,,,
2026-01-06 13:30:01,15.1,8.82,27.1,,,
2026-01-06 13:45:01,15.31,8.82,27,,,
2026-01-06 14:00:01,15.79,8.81,27,,DO_jump_>2,
2026-01-06 14:15:01,17.98,8.9,27.2,,DO_jump_>2,
2026-01-06 14:30:01,16.8,8.84,27.2,,,
2026-01-06 14:45:01,18.65,8.94,27.5,,,
2026-01-06 15:00:01,19.78,8.97,27.4,,,
2026-01-06 15:15:01,19.78,8.96,27.4,,,
2026-01-06 15:30:01,19.89,8.97,27.4,,,
2026-01-06 15:45:01,20.45,9,27.4,,,
2026-01-06 16:00:01,20.26,8.97,27.4,,,
2026-01-06 16:15:01,20.02,9,27.4,,,
2026-01-06 16:30:01,18.52,8.9,27.2,,,
2026-01-06 16:45:01,18.77,8.91,27.2,,,
2026-01-06 17:00:01,18.3,8.91,27.1,,,
2026-01-06 17:15:01,17.17,8.87,27,,,
2026-01-06 17:30:01,16.68,8.86,27,,,
2026-01-06 17:45:01,16.07,8.84,27,,,
2026-01-06 18:00:01,16.08,8.84,27,,,
2026-01-06 18:15:01,15.72,8.82,26.9,,,
2026-01-06 18:30:01,15.63,8.84,27,,,
2026-01-06 18:45:01,14.9,8.8,26.8,,,
2026-01-06 19:00:01,13.17,8.74,26.7,,,
2026-01-06 19:15:01,13.41,8.75,26.7,,,
2026-01-06 19:30:01,14.05,8.77,26.8,,,
2026-01-06 19:45:01,12.46,8.71,26.6,,,
2026-01-06 20:00:01,13.7,8.76,26.7,,,
2026-01-06 20:15:01,12.32,8.68,26.6,,,
2026-01-06 20:30:01,13.26,8.74,26.7,,,
2026-01-06 20:45:01,13.05,8.74,26.6,,,
2026-01-06 21:00:01,12.74,8.74,26.6,,,
2026-01-06 21:15:01,11.61,8.69,26.5,,,
2026-01-06 21:30:01,11.81,8.69,26.5,,,
2026-01-06 21:45:01,11.41,8.67,26.5,,,
2026-01-06 22:00:01,11.32,8.68,26.4,time_gap_>20min,,
2026-01-06 22:30:01,11.41,8.68,26.4,time_gap_>20min,,
2026-01-06 22:45:01,11.44,8.7,26.4,,,
2026-01-06 23:00:01,11.28,8.69,26.4,,,
2026-01-06 23:15:01,11.33,8.69,26.4,,,
2026-01-06 23:30:01,11.32,8.71,26.3,,,
2026-01-06 23:45:01,11.08,8.69,26.3,,,
2026-01-07 00:00:01,10.77,8.67,26.3,,DO_>10_before_noon,
2026-01-07 00:15:01,10.18,8.63,26.2,,DO_>10_before_noon,
2026-01-07 00:30:01,10.93,8.67,26.2,,DO_>10_before_noon,
2026-01-07 00:45:01,10.69,8.67,26.2,,DO_>10_before_noon,
2026-01-07 01:00:01,10.73,8.67,26.2,,DO_>10_before_noon,
2026-01-07 01:15:01,10.69,8.67,26.2,,DO_>10_before_noon,
2026-01-07 01:30:01,10.72,8.65,26.2,,DO_>10_before_noon,
2026-01-07 01:45:01,10.26,8.63,26.1,,DO_>10_before_noon,
2026-01-07 02:00:01,10.12,8.64,26.1,,DO_>10_before_noon,
2026-01-07 02:15:01,10.25,8.64,26.1,,DO_>10_before_noon,
2026-01-07 02:30:01,9.84,8.63,26,,,
2026-01-07 02:45:01,9.85,8.63,26,,,
2026-01-07 03:00:01,9.85,8.63,26,,,
2026-01-07 03:15:01,9.57,8.61,26,,,
2026-01-07 03:30:01,9.67,8.61,26,,,
2026-01-07 03:45:01,9.39,8.62,25.9,,,
2026-01-07 04:00:01,9.42,8.61,25.9,,,
2026-01-07 04:15:01,9.22,8.62,25.9,,,
2026-01-07 04:30:01,9.1,8.6,25.8,,,
2026-01-07 04:45:01,9.12,8.61,25.8,,,
2026-01-07 05:00:01,9.09,8.61,25.9,,,
2026-01-07 05:15:01,8.98,8.61,25.8,,,
2026-01-07 05:30:01,8.81,8.59,25.8,,,
2026-01-07 05:45:01,8.69,8.59,25.7,,,
2026-01-07 06:00:01,8.67,8.59,25.7,,,
2026-01-07 06:15:01,8.4,8.59,25.7,,,
2026-01-07 06:30:01,8.36,8.58,25.7,,,
2026-01-07 06:45:01,8.24,8.58,25.6,,,
2026-01-07 07:00:01,8.18,8.58,25.6,,,
2026-01-07 07:15:01,8.16,8.58,25.6,,,
2026-01-07 07:30:01,7.98,8.56,25.6,,,
2026-01-07 07:45:01,7.93,8.58,25.6,,,
2026-01-07 08:00:01,8.1,8.58,25.6,,,
2026-01-07 08:15:01,8.2,8.6,25.6,,,
2026-01-07 08:30:01,8.67,8.6,25.6,,,
2026-01-07 08:45:01,9.17,8.62,25.6,,,
2026-01-07 09:00:01,9.41,8.65,25.7,,,
2026-01-07 09:15:01,9.52,8.64,25.7,,,
2026-01-07 09:30:01,9.52,8.64,25.7,,,
2026-01-07 09:45:01,10.05,8.67,25.7,,DO_>10_before_noon,
2026-01-07 10:00:01,10.54,8.68,25.7,,DO_>10_before_noon,
2026-01-07 10:15:01,10.3,8.68,25.8,,DO_>10_before_noon,
2026-01-07 10:30:01,10.33,8.69,25.9,flyover_window,DO_>10_before_noon,
2026-01-07 10:45:01,10.7,8.69,25.9,,DO_>10_before_noon,
2026-01-07 11:00:01,11,8.71,26,,DO_>10_before_noon,
2026-01-07 11:15:01,10.88,8.71,26,,DO_>10_before_noon,
2026-01-07 11:30:01,10.77,8.7,26.1,,DO_>10_before_noon,
2026-01-07 11:45:01,10.84,8.71,26.2,,DO_>10_before_noon,
2026-01-07 12:00:01,11.24,8.73,26.4,,,
2026-01-07 12:15:01,12.16,8.75,26.7,,,
2026-01-07 12:30:01,12.75,8.75,26.4,,,
2026-01-07 12:45:01,11.93,8.74,26.7,,,
2026-01-07 13:00:01,10.05,8.66,26.7,,,
2026-01-07 13:15:01,11.09,8.72,26.6,,DO_jump_>2,
2026-01-07 13:30:01,13.67,8.79,26.9,,DO_jump_>2,
2026-01-07 13:45:01,16.22,8.9,27,,DO_jump_>2,
2026-01-07 14:00:01,16.31,8.92,27.2,,,
2026-01-07 14:15:01,17.48,8.99,27.6,,,
2026-01-07 14:30:01,17.68,8.97,27.5,,,
2026-01-07 14:45:01,18,9,27.7,,,
2026-01-07 15:00:01,18.46,9.03,27.7,,,
2026-01-07 15:15:01,18.55,8.99,27.6,,,
2026-01-07 15:30:01,18.91,9.01,27.5,,,
2026-01-07 15:45:01,18.54,9.02,27.4,,,
2026-01-07 16:00:01,17.78,8.95,27.3,,,
2026-01-07 16:15:01,17.79,8.98,27,,,
2026-01-07 16:30:01,17.15,8.96,26.9,,,
2026-01-07 16:45:01,17.75,8.99,26.9,,,
2026-01-07 17:00:01,17.08,8.93,26.8,,,
2026-01-07 17:15:01,17.08,8.98,27,,,
2026-01-07 17:30:01,17.9,8.99,26.9,,,
2026-01-07 17:45:01,17.53,8.95,26.8,,,
2026-01-07 18:00:01,16.23,8.93,26.7,,,
2026-01-07 18:15:01,16.25,8.95,26.7,,,
2026-01-07 18:30:01,15.89,8.92,26.7,,,
2026-01-07 18:45:01,15.24,8.91,26.6,,,
2026-01-07 19:00:01,16.44,8.96,26.7,,,
2026-01-07 19:15:01,16.56,8.98,26.6,,DO_jump_>2,
2026-01-07 19:30:01,12.13,8.78,26.4,,DO_jump_>2,
2026-01-07 19:45:01,11.01,8.74,26.2,,,
2026-01-07 20:00:01,11.06,8.76,26.2,,,
2026-01-07 20:15:01,12.92,8.84,26.3,,,
2026-01-07 20:30:01,12.41,8.82,26.3,,,
2026-01-07 20:45:01,11.82,8.8,26.2,time_gap_>20min,,
2026-01-07 22:15:01,10.41,8.74,26.1,time_gap_>20min,,
2026-01-07 22:30:01,9.73,8.7,26,,,
2026-01-07 22:45:01,10.75,8.73,26,,,
2026-01-07 23:00:01,10.51,8.73,26,,,
2026-01-07 23:15:01,10.95,8.75,26,,,
2026-01-07 23:30:01,10.74,8.75,26,,,
2026-01-07 23:45:01,10.52,8.73,26,,,
2026-01-08 00:00:01,10.48,8.73,25.9,,DO_>10_before_noon,
2026-01-08 00:15:01,10.23,8.73,25.9,,DO_>10_before_noon,
2026-01-08 00:30:02,10.05,8.72,25.9,,DO_>10_before_noon,
2026-01-08 00:45:02,10.15,8.7,25.9,,DO_>10_before_noon,
2026-01-08 01:00:02,9.91,8.7,25.8,,,
2026-01-08 01:15:02,10.1,8.7,25.8,,DO_>10_before_noon,
2026-01-08 01:30:02,9.97,8.7,25.8,,,
2026-01-08 01:45:02,9.71,8.7,25.8,,,
2026-01-08 02:00:02,9.77,8.68,25.7,,,
2026-01-08 02:15:02,9.72,8.7,25.7,,,
2026-01-08 02:30:02,9.56,8.69,25.7,,,
2026-01-08 02:45:02,9.22,8.67,25.7,,,
2026-01-08 03:00:02,9.13,8.67,25.7,,,
2026-01-08 03:15:02,9.12,8.67,25.6,,,
2026-01-08 03:30:02,9.23,8.69,25.6,,,
2026-01-08 03:45:02,9.08,8.69,25.6,,,
2026-01-08 04:00:02,8.89,8.68,25.6,,,
2026-01-08 04:15:02,8.7,8.67,25.6,,,
2026-01-08 04:30:02,8.67,8.67,25.6,,,
2026-01-08 04:45:02,8.49,8.67,25.5,,,
2026-01-08 05:00:02,8.45,8.65,25.5,,,
2026-01-08 05:15:02,8.16,8.64,25.4,,,
2026-01-08 05:30:02,8.03,8.64,25.4,,,
2026-01-08 05:45:02,7.91,8.64,25.4,,,
2026-01-08 06:00:02,7.74,8.64,25.4,,,
2026-01-08 06:15:02,7.73,8.63,25.4,,,
2026-01-08 06:30:01,7.52,8.62,25.4,,,
2026-01-08 06:45:01,7.56,8.62,25.3,,,
2026-01-08 07:00:01,7.56,8.62,25.2,,,
2026-01-08 07:15:01,7.44,8.6,25.2,,,
2026-01-08 07:30:01,7.27,8.62,25.2,,,
2026-01-08 07:45:01,7.49,8.62,25.2,,,
2026-01-08 08:00:01,7.49,8.62,25.2,,,
2026-01-08 08:15:01,7.37,8.62,25.2,,,
2026-01-08 08:30:01,7.42,8.62,25.2,,,
2026-01-08 08:45:01,7.49,8.62,25.2,,,
2026-01-08 09:00:01,8.68,8.68,25.2,,,
2026-01-08 09:15:01,9.3,8.72,25.3,,,
2026-01-08 09:30:02,10.07,8.74,25.3,,DO_>10_before_noon,
2026-01-08 09:45:02,9.27,8.7,25.3,,DO_jump_>2,pH_jump_>1
2026-01-08 10:00:07,0,0,0,,DO_<0.1; DO_jump_>2,pH_out_of_range; pH_jump_>1
2026-01-08 10:15:02,9.05,8.65,25.4,,DO_jump_>2,pH_jump_>1
2026-01-08 10:30:02,9.34,8.69,25.4,flyover_window,,
2026-01-08 10:45:02,9.36,8.69,25.4,,,
2026-01-08 11:00:02,9.32,8.69,25.5,,,
2026-01-08 11:15:02,9.45,8.71,25.6,,,
2026-01-08 11:30:02,10.34,8.76,25.6,,DO_>10_before_noon,
2026-01-08 11:45:02,9.02,8.76,25.6,,,
2026-01-08 12:00:02,10.88,8.79,25.7,,,
2026-01-08 12:15:02,10.63,8.8,25.8,,,
2026-01-08 12:30:02,9.01,8.79,25.7,,DO_jump_>2,
2026-01-08 12:45:02,11.59,8.83,26,,DO_jump_>2,
2026-01-08 13:00:02,11.95,8.88,26.1,,,
2026-01-08 13:15:02,12.68,8.87,26.1,,,
2026-01-08 13:30:02,11.92,8.87,26,,,
2026-01-08 13:45:02,12.41,8.84,26,,,
2026-01-08 14:00:02,12.38,8.84,26,,,
2026-01-08 14:15:02,13.55,8.95,26.2,,,
2026-01-08 14:30:02,14.89,8.96,26.4,time_gap_>20min,,
2026-01-08 15:15:02,15.18,9.04,26.5,time_gap_>20min,,
2026-01-08 15:45:01,16.91,8.98,26.3,time_gap_>20min,,
2026-01-08 16:00:01,16.48,8.98,26.3,,,
2026-01-08 16:15:01,17.09,9,26.3,time_gap_>20min,,
2026-01-08 16:45:01,15.36,8.96,26.1,time_gap_>20min,,
2026-01-08 17:00:01,16.03,8.95,26.1,time_gap_>20min,,
2026-01-08 17:30:01,15.42,8.95,26.1,time_gap_>20min,,
2026-01-08 17:45:01,15.55,8.95,26.2,time_gap_>20min,,
2026-01-08 19:00:02,13.95,8.9,26,time_gap_>20min,,
2026-01-08 19:15:02,12.58,8.83,25.9,,,
2026-01-08 19:30:02,12.5,8.81,25.8,,,
2026-01-08 19:45:02,12.11,8.81,25.8,,,
2026-01-08 20:00:02,12.03,8.8,25.8,,,
2026-01-08 20:15:02,11.49,8.77,25.7,,,
2026-01-08 20:30:02,11.2,8.77,25.7,,,
2026-01-08 20:45:02,10.72,8.76,25.7,time_gap_>20min,,
2026-01-08 21:15:02,10.64,8.75,25.6,time_gap_>20min,,
2026-01-08 21:45:02,10.34,8.75,25.6,time_gap_>20min,,
2026-01-08 22:15:02,10,8.73,25.6,time_gap_>20min,,
2026-01-08 22:30:02,9.95,8.71,25.5,,,
2026-01-08 22:45:02,9.93,8.72,25.5,,,
2026-01-08 23:00:02,9.84,8.72,25.5,,,
2026-01-08 23:15:02,9.78,8.72,25.4,,,
2026-01-08 23:30:02,9.79,8.72,25.4,,,
2026-01-08 23:45:02,9.8,8.72,25.4,,,
2026-01-09 00:00:02,9.4,8.72,25.4,,,
2026-01-09 00:15:02,9.28,8.7,25.4,,,
2026-01-09 00:30:02,9.43,8.72,25.3,,,
2026-01-09 00:45:02,9.36,8.71,25.3,,,
2026-01-09 01:00:02,9.15,8.71,25.2,,,
2026-01-09 01:15:02,8.97,8.69,25.2,,,
2026-01-09 01:30:02,8.78,8.69,25.2,,,
2026-01-09 01:45:02,8.7,8.69,25.1,,,
2026-01-09 02:00:02,8.63,8.68,25.1,,,
2026-01-09 02:15:02,8.63,8.68,25.1,,,
2026-01-09 02:30:02,8.39,8.68,25.1,,,
2026-01-09 02:45:02,8.28,8.66,25.1,,,
2026-01-09 03:00:02,8.16,8.65,25.1,,,
2026-01-09 03:15:02,8.04,8.65,25,,,
2026-01-09 03:30:02,7.96,8.65,25,,,
2026-01-09 03:45:02,7.83,8.63,25,,,
2026-01-09 04:00:02,7.72,8.64,25,,,
2026-01-09 04:15:02,7.61,8.64,24.9,,,
2026-01-09 04:30:02,7.45,8.64,24.9,,,
2026-01-09 04:45:02,7.35,8.64,24.9,,,
2026-01-09 05:00:02,7.28,8.62,24.8,,,
2026-01-09 05:15:02,7.11,8.62,24.8,,,
2026-01-09 05:30:02,7.05,8.62,24.8,,,
2026-01-09 05:45:02,6.82,8.61,24.8,,,
2026-01-09 06:00:02,6.67,8.61,24.8,,,
2026-01-09 06:15:02,6.56,8.61,24.7,,,
2026-01-09 06:30:02,6.57,8.6,24.7,,,
2026-01-09 06:45:02,6.46,8.6,24.7,time_gap_>20min,,
