Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-15 05:45:00,6.12,8.3,24.8,,,
2025-12-15 06:00:00,5.9,8.29,24.8,,,
2025-12-15 06:15:00,5.86,8.29,24.8,,,
2025-12-15 06:30:00,5.86,8.29,24.8,,,
2025-12-15 06:45:00,5.73,8.29,24.8,,,
2025-12-15 07:00:00,5.52,8.29,24.8,,,
2025-12-15 07:15:00,5.57,8.29,24.8,,,
2025-12-15 07:30:00,5.56,8.29,24.8,,,
2025-12-15 07:45:00,5.36,8.29,24.8,,,
2025-12-15 08:00:00,4.54,8.29,24.8,,,
2025-12-15 08:15:00,5.76,8.29,24.8,,,
2025-12-15 08:30:00,5.85,8.29,24.9,,,
2025-12-15 08:45:00,4.58,8.29,24.9,,,
2025-12-15 09:00:00,5.71,8.3,25,,,
2025-12-15 09:15:00,6.24,8.3,25,,,
2025-12-15 09:30:00,6.54,8.3,25.1,,,
2025-12-15 09:45:00,6.33,8.3,25.1,,,
2025-12-15 10:00:00,6.35,8.3,25.1,,,
2025-12-15 10:15:00,6.33,8.3,25.1,,,
2025-12-15 10:30:00,6.14,8.28,25.1,flyover_window,,
2025-12-15 10:45:00,6.1,8.28,25.1,,,
2025-12-15 11:00:00,6,8.28,25.2,,,
2025-12-15 11:15:00,6.38,8.28,25.2,,,
2025-12-15 11:30:00,6.56,8.3,25.3,,,
2025-12-15 11:45:00,6.87,8.3,25.5,,,
2025-12-15 12:00:00,7.99,8.3,25.6,,,
2025-12-15 12:15:00,8.55,8.33,25.5,,,
2025-12-15 12:30:00,9.46,8.35,25.7,,,
2025-12-15 12:45:00,10.37,8.37,25.8,,,
2025-12-15 13:00:00,10.7,8.37,25.8,,,
2025-12-15 13:15:00,11.62,8.38,25.9,,,
2025-12-15 13:30:00,11.7,8.39,25.9,,,
2025-12-15 13:45:00,11.85,8.38,26,,,
2025-12-15 14:00:00,12,8.38,26,,,
2025-12-15 14:15:00,11.95,8.4,26,,,
2025-12-15 14:30:00,11.98,8.38,26,,,
2025-12-15 14:45:00,12.01,8.38,26,,,
2025-12-15 15:00:00,11.88,8.38,25.9,,,
2025-12-15 15:15:00,11.76,8.39,25.9,,,
2025-12-15 15:30:00,11.56,8.39,25.8,,,
2025-12-15 15:45:00,11.21,8.39,25.8,,,
2025-12-15 16:00:00,11.2,8.39,25.7,,,
2025-12-15 16:15:00,10.76,8.39,25.7,,,
2025-12-15 16:30:00,11.52,8.39,25.6,,,
2025-12-15 16:45:00,11.45,8.39,25.7,,,
2025-12-15 17:00:00,11.64,8.39,25.7,,,
2025-12-15 17:15:00,11.15,8.37,25.6,,,
2025-12-15 17:30:00,11.3,8.37,25.6,,,
2025-12-15 17:45:00,11.44,8.37,25.6,,,
2025-12-15 18:00:00,11.02,8.39,25.6,,,
2025-12-15 18:15:00,10.95,8.39,25.5,,,
2025-12-15 18:30:00,11.38,8.39,25.6,,,
2025-12-15 18:45:00,12.72,8.42,25.7,,,
2025-12-15 19:00:00,12.73,8.4,25.8,,,
2025-12-15 19:15:00,12.93,8.42,25.8,,,
2025-12-15 19:30:00,13.01,8.42,25.8,,,
2025-12-15 19:45:00,12.94,8.42,25.8,,,
2025-12-15 20:00:00,12.77,8.42,25.8,,,
2025-12-15 20:15:00,12.72,8.42,25.8,,DO_jump_>2,
2025-12-15 20:30:00,9.55,8.42,25.8,,DO_jump_>2,
2025-12-15 20:45:00,8.64,8.42,25.8,,DO_jump_>2,
2025-12-15 21:00:00,11.6,8.42,25.7,,DO_jump_>2,
2025-12-15 21:15:00,11.64,8.42,25.7,,,
2025-12-15 21:30:00,11.66,8.4,25.7,,,
2025-12-15 21:45:00,11.29,8.4,25.7,,,
2025-12-15 22:00:00,11.53,8.39,25.6,,,
2025-12-15 22:15:00,11.32,8.39,25.6,,,
2025-12-15 22:30:00,11.27,8.39,25.6,,,
2025-12-15 22:45:00,11.09,8.39,25.5,,,
2025-12-15 23:00:00,11.02,8.39,25.5,,,
2025-12-15 23:15:00,10.83,8.39,25.5,,,
2025-12-15 23:30:00,10.63,8.39,25.5,,,
2025-12-15 23:45:00,10.4,8.39,25.4,,,
2025-12-16 00:00:00,9.76,8.37,25.4,,,
2025-12-16 00:15:00,9.48,8.35,25.3,,,
2025-12-16 00:30:00,9.34,8.35,25.3,,,
2025-12-16 00:45:00,9,8.35,25.3,,,
2025-12-16 01:00:00,8.77,8.34,25.3,,,
2025-12-16 01:15:00,8.4,8.34,25.2,,,
2025-12-16 01:30:00,8.52,8.34,25.2,,,
2025-12-16 01:45:00,8.32,8.34,25.2,,,
2025-12-16 02:00:00,8.2,8.34,25.2,,,
2025-12-16 02:15:00,7.98,8.34,25.1,,,
2025-12-16 02:30:00,7.75,8.34,25.1,,,
2025-12-16 02:45:00,7.57,8.34,25.1,,,
2025-12-16 03:00:00,7.36,8.34,25.1,,,
2025-12-16 03:15:00,6.83,8.32,25.1,,,
2025-12-16 03:30:00,6.69,8.32,25.1,,,
2025-12-16 03:45:00,6.14,8.3,25.1,,,
2025-12-16 04:00:00,5.86,8.3,25,,,
2025-12-16 04:15:00,5.62,8.3,25,,,
2025-12-16 04:30:00,5.37,8.3,25,,,
2025-12-16 04:45:00,5.25,8.3,25,,,
2025-12-16 05:00:00,4.99,8.29,25,,,
2025-12-16 05:15:00,4.71,8.29,25,,,
2025-12-16 05:30:00,4.27,8.27,25,,,
2025-12-16 05:45:00,4.14,8.27,24.9,,,
2025-12-16 06:00:00,3.91,8.27,24.9,,,
2025-12-16 06:15:00,3.88,8.27,24.9,,,
2025-12-16 06:30:00,3.75,8.27,24.9,,,
2025-12-16 06:45:00,3.7,8.27,24.9,,,
2025-12-16 07:00:00,3.53,8.27,24.9,,,
2025-12-16 07:15:00,3.34,8.25,24.9,,,
2025-12-16 07:30:00,2.51,8.25,24.9,,,
2025-12-16 07:45:00,2.53,8.25,24.9,,,
2025-12-16 08:00:00,3.06,8.27,24.9,,,
2025-12-16 08:15:00,3.51,8.27,24.9,,,
2025-12-16 08:30:00,3.64,8.27,24.9,,,
2025-12-16 08:45:00,4.3,8.27,25,,,
2025-12-16 09:00:00,4.63,8.27,25,,,
2025-12-16 09:15:00,4.73,8.27,25,,,
2025-12-16 09:30:00,4.83,8.28,25.1,,,
2025-12-16 09:45:00,4.92,8.28,25.1,,,
2025-12-16 10:00:00,5.11,8.28,25.1,,,
2025-12-16 10:15:00,5.25,8.28,25.1,,,
2025-12-16 10:30:00,5.28,8.28,25.2,flyover_window,,
2025-12-16 10:45:00,5.51,8.3,25.2,,,
2025-12-16 11:00:00,5.54,8.3,25.3,,,
2025-12-16 11:15:00,5.98,8.3,25.4,,,
2025-12-16 11:30:00,6.12,8.3,25.3,,,
2025-12-16 11:45:00,6.38,8.3,25.4,,,
2025-12-16 12:00:00,6.62,8.3,25.5,,,
2025-12-16 12:15:00,6.84,8.32,25.5,,,
2025-12-16 12:30:00,7.41,8.32,25.6,,,
2025-12-16 12:45:00,7.95,8.32,25.7,,,
2025-12-16 13:00:00,8.06,8.33,25.7,,,
2025-12-16 13:15:00,8.38,8.35,25.8,,,
2025-12-16 13:30:00,8.58,8.35,25.8,,,
2025-12-16 13:45:00,8.86,8.35,25.9,,,
2025-12-16 14:00:00,9.31,8.35,26,,,
2025-12-16 14:15:00,9.4,8.37,26,time_gap_>20min,,
2025-12-16 14:45:00,10.81,8.38,26.1,time_gap_>20min,,
2025-12-16 15:00:00,11.59,8.38,26.1,,,
2025-12-16 15:15:00,11.19,8.38,26.1,,,
2025-12-16 15:30:00,11.74,8.4,26.1,,,
2025-12-16 15:45:00,11.39,8.38,26,,,
2025-12-16 16:00:00,11.81,8.4,26,,,
2025-12-16 16:15:00,11.38,8.4,26,,,
2025-12-16 16:30:00,11.68,8.4,26,,,
2025-12-16 16:45:00,11.69,8.39,26,,,
2025-12-16 17:00:00,11.41,8.39,26,,,
2025-12-16 17:15:00,11.11,8.4,25.9,,,
2025-12-16 17:30:00,11.26,8.38,26,,,
2025-12-16 17:45:00,10.96,8.38,25.9,,,
2025-12-16 18:00:00,10.85,8.39,25.9,,,
2025-12-16 18:15:00,10.59,8.39,25.8,,,
2025-12-16 18:30:00,11.48,8.4,25.9,,,
2025-12-16 18:45:00,11.29,8.39,25.9,,,
2025-12-16 19:00:00,11.32,8.39,25.9,,,
2025-12-16 19:15:00,11.03,8.39,25.9,,,
2025-12-16 19:30:00,11.4,8.4,25.9,,,
2025-12-16 19:45:00,11.5,8.42,25.9,,,
2025-12-16 20:00:00,11.15,8.39,25.9,,,
2025-12-16 20:15:00,10.79,8.4,25.9,,,
2025-12-16 20:30:00,10.68,8.39,25.9,,,
2025-12-16 20:45:00,10.27,8.39,25.8,,,
2025-12-16 21:00:00,9.88,8.37,25.8,,,
2025-12-16 21:15:00,9.65,8.37,25.8,,,
2025-12-16 21:30:00,9.47,8.37,25.8,,,
2025-12-16 21:45:00,9.49,8.37,25.8,,,
2025-12-16 22:00:00,9.28,8.39,25.7,,,
2025-12-16 22:15:00,9.2,8.37,25.7,,,
2025-12-16 22:30:00,9.13,8.39,25.7,,,
2025-12-16 22:45:00,8.9,8.37,25.7,,,
2025-12-16 23:00:00,8.51,8.35,25.6,,,
2025-12-16 23:15:00,8.07,8.35,25.6,,,
2025-12-16 23:30:00,7.78,8.35,25.5,,,
2025-12-16 23:45:00,7.18,8.33,25.5,,,
2025-12-17 00:00:00,6.74,8.33,25.5,,,
2025-12-17 00:15:00,6.73,8.33,25.4,,,
2025-12-17 00:30:00,6.29,8.32,25.4,,,
2025-12-17 00:45:00,5.99,8.32,25.3,,,
2025-12-17 01:00:00,5.95,8.32,25.3,,,
2025-12-17 01:15:00,5.43,8.3,25.3,,,
2025-12-17 01:30:00,5.55,8.3,25.3,,,
2025-12-17 01:45:00,5.18,8.3,25.3,,,
2025-12-17 02:00:00,5.15,8.3,25.2,,,
2025-12-17 02:15:00,4.96,8.3,25.2,,,
2025-12-17 02:30:00,4.9,8.3,25.2,,,
2025-12-17 02:45:00,4.89,8.3,25.2,,,
2025-12-17 03:00:00,4.67,8.28,25.2,,,
2025-12-17 03:15:00,4.51,8.3,25.1,,DO_jump_>2,
2025-12-17 03:30:00,2.1,8.28,25.2,,DO_jump_>2,
2025-12-17 03:45:00,3,8.28,25.1,,,
2025-12-17 04:00:00,3.39,8.28,25.1,,,
2025-12-17 04:15:00,3.99,8.28,25.1,,,
2025-12-17 04:30:00,3.91,8.28,25.1,,,
2025-12-17 04:45:00,3.82,8.28,25.1,,,
2025-12-17 05:00:00,3.7,8.28,25.1,,,
2025-12-17 05:15:00,3.67,8.27,25.1,,,
2025-12-17 05:30:00,3.91,8.27,25,,,
2025-12-17 05:45:00,3.89,8.27,25,,,
2025-12-17 06:00:00,3.76,8.27,25,,,
2025-12-17 06:15:00,3.71,8.27,25,,,
2025-12-17 06:30:00,3.55,8.27,25,,,
2025-12-17 06:45:00,3.56,8.27,25,,,
2025-12-17 07:00:00,3.73,8.27,25,,,
2025-12-17 07:15:00,3.67,8.27,25,,,
2025-12-17 07:30:00,3.73,8.29,25,,,
2025-12-17 07:45:00,4.03,8.29,25,,,
2025-12-17 08:00:00,3.79,8.29,25,,,
2025-12-17 08:15:00,3.95,8.29,25,,,
2025-12-17 08:30:00,3.92,8.29,25,,,
2025-12-17 08:45:00,4.96,8.3,25.1,,,
2025-12-17 09:00:00,5.21,8.3,25.1,,,
2025-12-17 09:15:00,5.31,8.32,25.2,,,
2025-12-17 09:30:00,4.9,8.3,25.2,,,
2025-12-17 09:45:00,4.95,8.3,25.2,,,
2025-12-17 10:00:00,4.59,8.28,25.2,,,
2025-12-17 10:15:00,4.86,8.28,25.2,,,
2025-12-17 10:30:00,4.18,8.27,25.3,flyover_window,,
2025-12-17 10:45:00,3.81,8.28,25.3,,,
2025-12-17 11:00:00,4.05,8.28,25.2,time_gap_>20min,,
2025-12-17 12:30:00,5.86,8.3,25.7,time_gap_>20min,,
2025-12-17 12:45:00,5.89,8.3,25.7,,,
2025-12-17 13:00:00,6.55,8.32,25.8,,,
2025-12-17 13:15:00,7.37,8.33,25.9,,,
2025-12-17 13:30:00,7.61,8.32,26,,DO_jump_>2,
2025-12-17 13:45:00,3.85,8.35,26,,DO_jump_>2,
2025-12-17 14:00:00,4.26,8.37,26.3,,DO_jump_>2,
2025-12-17 14:15:00,6.67,8.38,26.6,,DO_jump_>2,
2025-12-17 14:30:00,9.6,8.42,26.7,,DO_jump_>2,
2025-12-17 14:45:00,11.84,8.45,27.2,,DO_jump_>2,
2025-12-17 15:00:00,13.13,8.45,27.3,,,
2025-12-17 15:15:00,13.78,8.47,27.7,,DO_jump_>2,
2025-12-17 15:30:00,17.46,8.48,27.6,,DO_jump_>2,
2025-12-17 15:45:00,15.75,8.48,27.4,,,
2025-12-17 16:00:00,17.1,8.48,27.3,time_gap_>20min,,
2025-12-17 17:15:00,14.71,8.43,26.6,time_gap_>20min,,
2025-12-17 17:30:00,13.88,8.43,26.5,,,
2025-12-17 17:45:00,13.18,8.42,26.4,,,
2025-12-17 18:00:00,12.84,8.4,26.3,,,
2025-12-17 18:15:00,12.94,8.42,26.3,,,
2025-12-17 18:30:00,14.24,8.43,26.4,,,
2025-12-17 18:45:00,13.75,8.42,26.4,,,
2025-12-17 19:00:00,14.13,8.43,26.4,,,
2025-12-17 19:15:00,12.26,8.4,26.3,,,
2025-12-17 19:30:00,13.3,8.42,26.3,,,
2025-12-17 19:45:00,13.17,8.42,26.3,,,
2025-12-17 20:00:00,13.12,8.42,26.3,,,
2025-12-17 20:15:00,13.67,8.43,26.3,,,
2025-12-17 20:30:00,13.11,8.42,26.3,,,
2025-12-17 20:45:00,12.95,8.43,26.2,,,
2025-12-17 21:00:00,12.5,8.42,26.2,,,
2025-12-17 21:15:00,12.89,8.43,26.2,,,
2025-12-17 21:30:00,12.56,8.44,26.2,,,
2025-12-17 21:45:00,12.19,8.42,26.1,,,
2025-12-17 22:00:00,11.62,8.42,26.1,,,
2025-12-17 22:15:00,10.47,8.38,25.9,,,
2025-12-17 22:30:00,10.36,8.39,25.8,,,
2025-12-17 22:45:00,9.74,8.37,25.7,,,
2025-12-17 23:00:00,9.05,8.35,25.7,,DO_jump_>2,
2025-12-17 23:15:00,2.39,8.35,25.7,,DO_jump_>2,
2025-12-17 23:30:00,3.47,8.33,25.6,,,
2025-12-17 23:45:00,4.86,8.33,25.5,time_gap_>20min,,
2025-12-18 00:15:00,6.64,8.33,25.5,time_gap_>20min,,
2025-12-18 00:30:00,7.1,8.32,25.5,,,
2025-12-18 00:45:00,7.48,8.33,25.5,,,
2025-12-18 01:00:00,7.65,8.33,25.6,,,
2025-12-18 01:15:00,7.73,8.33,25.5,,,
2025-12-18 01:30:00,7.62,8.33,25.5,,,
2025-12-18 01:45:00,7.52,8.33,25.4,,,
2025-12-18 02:00:00,7.41,8.32,25.4,,,
2025-12-18 02:15:00,6.91,8.3,25.3,,,
2025-12-18 02:30:00,6.72,8.3,25.2,,,
2025-12-18 02:45:00,6.31,8.28,25.2,,,
2025-12-18 03:00:00,6.02,8.27,25,,,
2025-12-18 03:15:00,6.11,8.27,25,,,
2025-12-18 03:30:00,5.93,8.28,25.1,,,
2025-12-18 03:45:00,5.75,8.3,25.2,,,
2025-12-18 04:00:00,5.98,8.3,25.2,,,
2025-12-18 04:15:00,6.05,8.32,25.2,,,
2025-12-18 04:30:00,5.66,8.3,25.2,,,
2025-12-18 04:45:00,5.84,8.32,25.2,,,
2025-12-18 05:00:00,5.74,8.32,25.2,,,
2025-12-18 05:15:00,5.88,8.32,25.2,,,
2025-12-18 05:30:00,5.36,8.3,25.2,,,
2025-12-18 05:45:00,5.59,8.3,25.2,,,
2025-12-18 06:00:00,5.82,8.32,25.1,,,
2025-12-18 06:15:00,5.86,8.32,25.1,,,
2025-12-18 06:30:00,5.8,8.32,25.1,,,
2025-12-18 06:45:00,5.06,8.3,25.1,,,
2025-12-18 07:00:00,5.41,8.3,25.1,,,
2025-12-18 07:15:00,5.16,8.3,25.1,,,
2025-12-18 07:30:00,5.21,8.3,25,,,
2025-12-18 07:45:00,5.26,8.3,25,,,
2025-12-18 08:00:00,5.13,8.3,25,,,
2025-12-18 08:15:00,5.19,8.3,25,,,
2025-12-18 08:30:00,5.37,8.3,25,,,
2025-12-18 08:45:00,5.24,8.3,25,,,
2025-12-18 09:00:00,5.82,8.32,25.1,,,
2025-12-18 09:15:00,5.9,8.32,25.2,,,
2025-12-18 09:30:00,6.38,8.34,25.2,,,
2025-12-18 09:45:00,6.02,8.32,25.2,,,
2025-12-18 10:00:00,6.23,8.32,25.2,,,
2025-12-18 10:15:00,6.12,8.32,25.2,,,
2025-12-18 10:30:00,6.49,8.34,25.3,flyover_window,,
2025-12-18 10:45:00,6.94,8.34,25.4,,,
2025-12-18 11:00:00,7.62,8.35,25.5,,,
2025-12-18 11:15:00,7.9,8.34,25.6,,,
2025-12-18 11:30:00,9.05,8.37,25.7,,,
2025-12-18 11:45:00,8.93,8.37,25.7,,,
2025-12-18 12:00:00,9.5,8.39,25.7,,,
2025-12-18 12:15:00,9.27,8.37,25.7,,,
2025-12-18 12:30:00,10.68,8.39,25.8,,,
2025-12-18 12:45:00,9.98,8.39,25.8,,,
2025-12-18 13:00:00,9.79,8.37,26.3,,DO_jump_>2,
2025-12-18 13:15:00,11.87,8.42,26.5,,DO_jump_>2,
2025-12-18 13:30:00,14.18,8.43,26.4,,DO_jump_>2,
2025-12-18 13:45:00,13.34,8.42,26.3,,,
2025-12-18 14:00:00,12.23,8.4,26.3,,DO_jump_>2,
2025-12-18 14:15:00,14.76,8.43,27.1,,DO_jump_>2,
2025-12-18 14:30:00,17.25,8.48,27.3,,DO_jump_>2,
2025-12-18 14:45:00,17.57,8.5,27.3,,,
2025-12-18 15:00:00,17.82,8.5,27.3,,,
2025-12-18 15:15:00,17.64,8.5,27.2,,,
2025-12-18 15:30:00,18.04,8.5,27.2,,,
2025-12-18 15:45:00,17.96,8.5,27.2,,,
2025-12-18 16:00:00,18.23,8.5,27,,,
2025-12-18 16:15:00,19.18,8.52,27.1,,,
2025-12-18 16:30:00,18.4,8.5,27,,,
2025-12-18 16:45:00,18.14,8.5,26.9,,,
2025-12-18 17:00:00,17.62,8.48,26.8,,,
2025-12-18 17:15:00,16.63,8.48,26.7,,,
2025-12-18 17:30:00,16.98,8.48,26.7,,,
2025-12-18 17:45:00,16.45,8.48,26.7,,,
2025-12-18 18:00:00,15.89,8.47,26.6,,,
2025-12-18 18:15:00,15.65,8.47,26.6,,,
2025-12-18 18:30:00,15.35,8.47,26.5,,,
2025-12-18 18:45:00,14.9,8.45,26.4,,,
2025-12-18 19:00:00,13.93,8.43,26.3,,,
2025-12-18 19:15:00,13.83,8.43,26.3,,,
2025-12-18 19:30:00,13.65,8.43,26.2,,,
2025-12-18 19:45:00,13.49,8.44,26.2,,,
2025-12-18 20:00:00,13.14,8.44,26.2,,,
2025-12-18 20:15:00,12.62,8.44,26.2,,,
2025-12-18 20:30:00,12.45,8.42,26.1,,,
2025-12-18 20:45:00,12.39,8.42,26.1,,,
2025-12-18 21:00:00,11.9,8.42,26,,,
2025-12-18 21:15:00,11.7,8.42,26,,,
2025-12-18 21:30:00,11.59,8.42,26,,,
2025-12-18 21:45:00,11.81,8.42,25.9,,,
2025-12-18 22:00:00,11.69,8.42,25.9,,,
2025-12-18 22:15:00,11.36,8.42,25.9,,,
2025-12-18 22:30:00,11.3,8.4,25.9,,,
2025-12-18 22:45:00,10.9,8.4,25.8,,,
2025-12-18 23:00:00,10.65,8.4,25.8,,,
2025-12-18 23:15:00,10.42,8.4,25.8,,,
2025-12-18 23:30:00,10.39,8.4,25.8,,,
2025-12-18 23:45:00,10.04,8.39,25.7,,,
2025-12-19 00:00:00,9.85,8.39,25.7,,,
2025-12-19 00:15:00,9.68,8.39,25.7,,,
2025-12-19 00:30:00,9.65,8.39,25.6,,,
2025-12-19 00:45:00,8.97,8.39,25.6,,,
2025-12-19 01:00:00,8.24,8.37,25.5,,,
2025-12-19 01:15:00,8.19,8.37,25.5,,,
2025-12-19 01:30:00,7.75,8.37,25.5,,,
2025-12-19 01:45:00,7.67,8.35,25.4,,,
2025-12-19 02:00:00,7.35,8.35,25.4,,,
2025-12-19 02:15:00,7.46,8.35,25.4,,,
2025-12-19 02:30:00,7.37,8.35,25.4,,,
2025-12-19 02:45:00,7.2,8.35,25.4,,,
2025-12-19 03:00:00,7.2,8.35,25.3,,,
2025-12-19 03:15:00,7.14,8.35,25.3,,,
2025-12-19 03:30:00,6.76,8.35,25.3,,,
2025-12-19 03:45:00,6.67,8.35,25.3,,,
2025-12-19 04:00:00,6.48,8.34,25.3,,,
2025-12-19 04:15:00,5.95,8.34,25.2,,,
2025-12-19 04:30:00,5.99,8.34,25.2,,,
2025-12-19 04:45:00,5.79,8.32,25.2,,,
2025-12-19 05:00:00,5.6,8.32,25.2,,,
2025-12-19 05:15:00,5,8.3,25.2,,,
2025-12-19 05:30:00,4.43,8.3,25.2,,,
