Date/Time (IST),DO (mg/L),pH,Temperature (°C),QC_Flag_DateTime,QC_Flag_DO,QC_Flag_pH
2025-12-14 12:30:00,11.26,8.81,25.9,,,
2025-12-14 12:45:00,11.67,8.82,25.9,,,
2025-12-14 13:00:00,13.34,8.84,26.1,,,
2025-12-14 13:15:00,13.34,8.84,26.1,,,
2025-12-14 13:30:00,12.82,8.84,26,,,
2025-12-14 13:45:00,13.84,8.84,26.2,,,
2025-12-14 14:00:00,14.01,8.84,26.4,,,
2025-12-14 14:15:00,14.47,8.84,26.5,,,
2025-12-14 14:30:00,16.08,8.86,26.5,,,
2025-12-14 14:45:00,16,8.86,26.4,,,
2025-12-14 15:00:00,16.75,8.87,26.5,,DO_jump_>2,
2025-12-14 15:15:00,14.18,8.84,26.3,,DO_jump_>2,
2025-12-14 15:30:00,14.13,8.84,26.2,,,
2025-12-14 15:45:00,14.09,8.84,26.1,,,
2025-12-14 16:00:00,14.67,8.84,26.1,,,
2025-12-14 16:15:00,14.69,8.85,26,,,
2025-12-14 16:30:00,15.33,8.85,26,,,
2025-12-14 16:45:00,16.61,8.88,26,,,
2025-12-14 17:00:00,16.51,8.88,26,,,
2025-12-14 17:15:00,16.09,8.86,26.2,,,
2025-12-14 17:30:00,16.53,8.88,26.3,,,
2025-12-14 17:45:00,15.9,8.88,26.2,,,
2025-12-14 18:00:00,15.72,8.86,26.2,,,
2025-12-14 18:15:00,15.02,8.86,26.2,,,
2025-12-14 18:30:00,14.61,8.86,26.1,,,
2025-12-14 18:45:00,14.4,8.86,26.1,,,
2025-12-14 19:00:00,14.35,8.86,26.1,,,
2025-12-14 19:15:00,13.83,8.84,26.1,,,
2025-12-14 19:30:00,13.87,8.86,26,,,
2025-12-14 19:45:00,13.43,8.84,26,,,
2025-12-14 20:00:00,13.26,8.84,25.9,,,
2025-12-14 20:15:00,13.11,8.86,25.9,,,
2025-12-14 20:30:00,12.89,8.84,25.9,,,
2025-12-14 20:45:00,12.6,8.84,25.8,,,
2025-12-14 21:00:00,12.35,8.84,25.8,,,
2025-12-14 21:15:00,12.18,8.84,25.7,,,
2025-12-14 21:30:00,11.9,8.84,25.7,,,
2025-12-14 21:45:00,11.48,8.82,25.7,,,
2025-12-14 22:00:00,11.06,8.84,25.7,,,
2025-12-14 22:15:00,10.94,8.83,25.7,,,
2025-12-14 22:30:00,10.4,8.81,25.6,,,
2025-12-14 22:45:00,10.32,8.81,25.6,,,
2025-12-14 23:00:00,10,8.81,25.6,,,
2025-12-14 23:15:00,9.71,8.81,25.6,,,
2025-12-14 23:30:00,9.44,8.81,25.5,,,
2025-12-14 23:45:00,8.8,8.81,25.5,,,
2025-12-15 00:00:00,8.17,8.79,25.5,,,
2025-12-15 00:15:00,7.45,8.79,25.4,,,
2025-12-15 00:30:00,7.25,8.79,25.4,,,
2025-12-15 00:45:00,7.88,8.79,25.4,,,
2025-12-15 01:00:00,7.93,8.79,25.4,,,
2025-12-15 01:15:00,7.52,8.79,25.3,,,
2025-12-15 01:30:00,7.51,8.79,25.3,,,
2025-12-15 01:45:00,7.36,8.79,25.3,,,
2025-12-15 02:00:00,7.2,8.77,25.3,,,
2025-12-15 02:15:00,7.09,8.77,25.2,,,
2025-12-15 02:30:00,6.89,8.77,25.2,,,
2025-12-15 02:45:00,6.66,8.77,25.2,,,
2025-12-15 03:00:00,6.52,8.78,25.2,,,
2025-12-15 03:15:00,6.36,8.76,25.1,,,
2025-12-15 03:30:00,6.37,8.78,25.1,,,
2025-12-15 03:45:00,6.34,8.77,25.1,,,
2025-12-15 04:00:00,6.16,8.77,25.1,,,
2025-12-15 04:15:00,5.84,8.77,25.1,,,
2025-12-15 04:30:00,5.68,8.77,25,,,
2025-12-15 04:45:00,5.58,8.77,25.1,,,
2025-12-15 05:00:00,5.38,8.76,25,,,
2025-12-15 05:15:00,5.22,8.76,25,,,
2025-12-15 05:30:00,5.02,8.76,25,,,
2025-12-15 05:45:00,4.87,8.76,24.9,,,
2025-12-15 06:00:00,4.26,8.76,24.9,,,
2025-12-15 06:15:00,4.61,8.76,24.9,,,
2025-12-15 06:30:00,4.43,8.75,24.9,,,
2025-12-15 06:45:00,4.23,8.75,24.8,time_gap_>20min,,
2025-12-15 07:15:00,4.21,8.75,24.8,time_gap_>20min,,
2025-12-15 07:30:00,4.07,8.75,24.8,,,
2025-12-15 07:45:00,3.97,8.75,24.9,,,
2025-12-15 08:00:00,3.35,8.75,24.8,,,
2025-12-15 08:15:00,3.95,8.75,24.9,,,
2025-12-15 08:30:00,4.11,8.75,24.9,,,
2025-12-15 08:45:00,4.19,8.75,24.9,,,
2025-12-15 09:00:00,4.27,8.75,24.9,,,
2025-12-15 09:15:00,4.51,8.75,24.9,,,
2025-12-15 09:30:00,4.66,8.75,24.9,,,
2025-12-15 09:45:00,5.35,8.77,25,,,
2025-12-15 10:00:00,5.82,8.77,25.1,,,
2025-12-15 10:15:00,5.92,8.77,25.1,,,
2025-12-15 10:30:00,6.06,8.76,25.2,flyover_window,,
2025-12-15 10:45:00,6.68,8.78,25.3,,,
2025-12-15 11:00:00,6.61,8.78,25.3,,,
2025-12-15 11:15:00,8.05,8.79,25.5,,,
2025-12-15 11:30:00,8.18,8.79,25.6,,,
2025-12-15 11:45:00,8.66,8.79,25.7,,,
2025-12-15 12:00:00,8.62,8.79,25.7,,,
2025-12-15 12:15:00,8.3,8.79,25.7,,,
2025-12-15 12:30:00,8.87,8.79,25.9,,,
2025-12-15 12:45:00,8.96,8.8,25.8,,,
2025-12-15 13:00:00,9.28,8.8,25.9,,,
2025-12-15 13:15:00,9.06,8.8,25.9,,,
2025-12-15 13:30:00,9.91,8.8,26.1,,,
2025-12-15 13:45:00,10.38,8.8,26.1,,,
2025-12-15 14:00:00,10.62,8.82,26.1,,,
2025-12-15 14:15:00,11.15,8.82,26.2,,,
2025-12-15 14:30:00,11.16,8.82,26.2,,,
2025-12-15 14:45:00,10.57,8.82,26.1,,,
2025-12-15 15:00:00,10.14,8.8,26.1,,,
2025-12-15 15:15:00,10.07,8.8,26,,,
2025-12-15 15:30:00,10.1,8.8,26,,,
2025-12-15 15:45:00,9.26,8.8,25.9,,,
2025-12-15 16:00:00,9.8,8.8,25.9,,,
2025-12-15 16:15:00,9.62,8.8,25.9,,,
2025-12-15 16:30:00,9.34,8.8,25.9,,,
2025-12-15 16:45:00,9.07,8.8,25.8,,,
2025-12-15 17:00:00,9.53,8.8,25.8,,,
2025-12-15 17:15:00,9.79,8.8,25.9,,,
2025-12-15 17:30:00,9.35,8.8,25.9,,,
2025-12-15 17:45:00,9.37,8.8,25.9,,,
2025-12-15 18:00:00,10.22,8.82,26,,,
2025-12-15 18:15:00,10.2,8.82,26.1,,,
2025-12-15 18:30:00,9.83,8.81,26,,,
2025-12-15 18:45:00,9.57,8.81,26,,,
2025-12-15 19:00:00,9.29,8.81,25.9,,,
2025-12-15 19:15:00,9.12,8.81,25.9,,,
2025-12-15 19:30:00,8.95,8.81,25.9,,,
2025-12-15 19:45:00,8.66,8.79,25.9,,,
2025-12-15 20:00:00,8.57,8.8,25.8,,,
2025-12-15 20:15:00,8.58,8.8,25.9,,,
2025-12-15 20:30:00,8.48,8.8,25.8,,,
2025-12-15 20:45:00,8.28,8.8,25.8,,,
2025-12-15 21:00:00,8.19,8.8,25.8,,,
2025-12-15 21:15:00,8.16,8.8,25.7,,,
2025-12-15 21:30:00,7.92,8.8,25.7,,,
2025-12-15 21:45:00,7.83,8.8,25.7,,,
2025-12-15 22:00:00,7.58,8.8,25.7,,,
2025-12-15 22:15:00,7.19,8.79,25.6,,,
2025-12-15 22:30:00,6.91,8.79,25.6,,,
2025-12-15 22:45:00,6.91,8.79,25.6,,,
2025-12-15 23:00:00,6.56,8.78,25.6,,,
2025-12-15 23:15:00,6.5,8.78,25.5,,,
2025-12-15 23:30:00,6.25,8.78,25.5,,,
2025-12-15 23:45:00,5.63,8.77,25.4,,,
2025-12-16 00:00:00,5.67,8.77,25.4,,,
2025-12-16 00:15:00,5.5,8.77,25.4,,,
2025-12-16 00:30:00,5.2,8.76,25.4,,,
2025-12-16 00:45:00,4.95,8.76,25.3,,,
2025-12-16 01:00:00,4.69,8.76,25.4,,,
2025-12-16 01:15:00,4.53,8.76,25.3,,,
2025-12-16 01:30:00,4.25,8.75,25.3,,,
2025-12-16 01:45:00,4.13,8.75,25.3,,,
2025-12-16 02:00:00,4.17,8.75,25.2,,,
2025-12-16 02:15:00,4.01,8.75,25.2,,,
2025-12-16 02:30:00,3.8,8.75,25.2,,,
2025-12-16 02:45:00,3.66,8.73,25.2,,,
2025-12-16 03:00:00,3.52,8.74,25.2,,,
2025-12-16 03:15:00,3.43,8.74,25.1,,,
2025-12-16 03:30:00,3.21,8.74,25.1,,,
2025-12-16 03:45:00,3.13,8.74,25.1,,,
2025-12-16 04:00:00,2.92,8.74,25.1,,,
2025-12-16 04:15:00,2.71,8.74,25.1,,,
2025-12-16 04:30:00,2.11,8.72,25,,,
2025-12-16 04:45:00,2.12,8.72,25,,,
2025-12-16 05:00:00,1.67,8.7,25,,,
2025-12-16 05:15:00,1.7,8.7,25,,,
2025-12-16 05:30:00,1.56,8.7,25,,,
2025-12-16 05:45:00,1.65,8.7,25,,,
2025-12-16 06:00:00,1.54,8.7,24.9,,,
2025-12-16 06:15:00,1.27,8.72,24.9,,,
2025-12-16 06:30:00,1.12,8.7,24.9,,,
2025-12-16 06:45:00,1.02,8.71,24.9,,,
2025-12-16 07:00:00,0.81,8.71,24.9,,,
2025-12-16 07:15:00,0.84,8.71,24.9,,,
2025-12-16 07:30:00,0.84,8.71,24.9,,,
2025-12-16 07:45:00,0.85,8.71,24.9,,,
2025-12-16 08:00:00,1.04,8.71,24.8,,,
2025-12-16 08:15:00,1.39,8.71,24.9,,,
2025-12-16 08:30:00,1.35,8.71,24.9,,,
2025-12-16 08:45:00,1.61,8.71,24.9,,,
2025-12-16 09:00:00,1.91,8.71,24.9,,,
2025-12-16 09:15:00,2.02,8.71,24.9,,,
2025-12-16 09:30:00,2.17,8.71,25,,,
2025-12-16 09:45:00,1.38,8.73,25,,,
2025-12-16 10:00:00,3.19,8.73,25.1,,,
2025-12-16 10:15:00,3.73,8.73,25.1,,,
2025-12-16 10:30:00,3.97,8.73,25.2,flyover_window,,
2025-12-16 10:45:00,4.22,8.73,25.3,,,
2025-12-16 11:00:00,4.6,8.73,25.3,,,
2025-12-16 11:15:00,4.68,8.74,25.4,,,
2025-12-16 11:30:00,4.82,8.74,25.5,,,
2025-12-16 11:45:00,4.73,8.73,25.5,,,
2025-12-16 12:00:00,4.7,8.73,25.6,,,
2025-12-16 12:15:00,4.76,8.73,25.6,,,
2025-12-16 12:30:00,4.57,8.72,25.6,,,
2025-12-16 12:45:00,4.85,8.74,25.7,,,
2025-12-16 13:00:00,5.33,8.74,25.8,,,
2025-12-16 13:15:00,5.32,8.75,25.8,,,
2025-12-16 13:30:00,5.34,8.75,25.9,,,
2025-12-16 13:45:00,5.62,8.75,25.9,,,
2025-12-16 14:00:00,5.79,8.75,26,,,
2025-12-16 14:15:00,6.47,8.77,26.1,,,
2025-12-16 14:30:00,6.64,8.76,26.1,,,
2025-12-16 14:45:00,6.95,8.76,26.2,,,
2025-12-16 15:00:00,7.65,8.77,26.2,,,
2025-12-16 15:15:00,8.3,8.79,26.3,,,
2025-12-16 15:30:00,8.51,8.79,26.2,,,
2025-12-16 15:45:00,8.37,8.79,26.2,,,
2025-12-16 16:00:00,7.54,8.78,26.2,,,
2025-12-16 16:15:00,8.23,8.78,26.2,,,
2025-12-16 16:30:00,7.06,8.78,26.1,,,
2025-12-16 16:45:00,7.68,8.78,26.1,,,
2025-12-16 17:00:00,7.13,8.77,26,,,
2025-12-16 17:15:00,7.07,8.77,26,,,
2025-12-16 17:30:00,6.59,8.77,25.9,,,
2025-12-16 17:45:00,6.4,8.76,25.9,,,
2025-12-16 18:00:00,5.98,8.76,25.9,,,
2025-12-16 18:15:00,5.78,8.75,25.9,,,
2025-12-16 18:30:00,5.57,8.75,25.9,,,
2025-12-16 18:45:00,6.39,8.77,26,,,
2025-12-16 19:00:00,7,8.77,26.1,,,
2025-12-16 19:15:00,6.92,8.77,26.1,,,
2025-12-16 19:30:00,6.79,8.77,26,,,
2025-12-16 19:45:00,6.61,8.77,26,,,
2025-12-16 20:00:00,6.54,8.77,26,,,
2025-12-16 20:15:00,6.26,8.77,25.9,,,
2025-12-16 20:30:00,5.82,8.77,25.9,,,
2025-12-16 20:45:00,5.63,8.75,25.9,,,
2025-12-16 21:00:00,5.16,8.75,25.9,,,
2025-12-16 21:15:00,4.95,8.75,25.8,,,
2025-12-16 21:30:00,4.73,8.75,25.8,,,
2025-12-16 21:45:00,4.58,8.75,25.8,,,
2025-12-16 22:00:00,4.4,8.75,25.8,,,
2025-12-16 22:15:00,4.29,8.73,25.8,,,
2025-12-16 22:30:00,4.2,8.73,25.7,,,
2025-12-16 22:45:00,4.08,8.73,25.7,,,
2025-12-16 23:00:00,3.94,8.75,25.7,,,
2025-12-16 23:15:00,3.69,8.75,25.6,,,
2025-12-16 23:30:00,3.56,8.74,25.6,,,
2025-12-16 23:45:00,3.44,8.74,25.5,,,
2025-12-17 00:00:00,3.28,8.74,25.6,,,
2025-12-17 00:15:00,2.98,8.74,25.5,,,
2025-12-17 00:30:00,2.89,8.74,25.5,,,
2025-12-17 00:45:00,2.67,8.74,25.4,,,
2025-12-17 01:00:00,2.56,8.74,25.4,,,
2025-12-17 01:15:00,2.41,8.72,25.4,,,
2025-12-17 01:30:00,2.2,8.72,25.4,,,
2025-12-17 01:45:00,1.99,8.73,25.4,,,
2025-12-17 02:00:00,1.88,8.72,25.3,,,
2025-12-17 02:15:00,1.78,8.72,25.3,,,
2025-12-17 02:30:00,1.66,8.72,25.3,,,
2025-12-17 02:45:00,1.47,8.72,25.3,,,
2025-12-17 03:00:00,1.34,8.72,25.3,,,
2025-12-17 03:15:00,1.13,8.72,25.3,,,
2025-12-17 03:30:00,0.94,8.72,25.2,,,
2025-12-17 03:45:00,0.74,8.72,25.2,time_gap_>20min,,
2025-12-17 04:15:00,0.43,8.71,25.2,time_gap_>20min,,
2025-12-17 04:30:00,0.18,8.71,25.2,,,
2025-12-17 04:45:00,0.06,8.71,25.2,,DO_<0.1,
2025-12-17 05:00:00,0.07,8.7,25.1,,DO_<0.1,
2025-12-17 05:15:00,0.06,8.7,25.1,,DO_<0.1,
2025-12-17 05:30:00,0.03,8.7,25.1,,DO_<0.1,
2025-12-17 05:45:00,0.03,8.7,25.1,,DO_<0.1,
2025-12-17 06:00:00,0.03,8.7,25.1,,DO_<0.1,
2025-12-17 06:15:00,0.03,8.7,25.1,,DO_<0.1,
2025-12-17 06:30:00,0.02,8.7,25.1,,DO_<0.1,
2025-12-17 06:45:00,0.04,8.7,25,,DO_<0.1,
2025-12-17 07:00:00,0.03,8.7,25,,DO_<0.1,
2025-12-17 07:15:00,0.04,8.7,25,,DO_<0.1,
2025-12-17 07:30:00,0.15,8.7,25,,,
2025-12-17 07:45:00,0.21,8.7,25,,,
2025-12-17 08:00:00,0.53,8.7,25,,,
2025-12-17 08:15:00,0.59,8.7,25.1,,,
2025-12-17 08:30:00,0.84,8.7,25.1,,,
2025-12-17 08:45:00,1.16,8.7,25.2,,,
2025-12-17 09:00:00,1.51,8.73,25.2,,,
2025-12-17 09:15:00,1.71,8.73,25.3,,,
2025-12-17 09:30:00,2.58,8.73,25.4,,,
2025-12-17 09:45:00,2.55,8.73,25.4,,,
2025-12-17 10:00:00,3.48,8.73,25.6,,,
2025-12-17 10:15:00,3.6,8.74,25.7,,,
2025-12-17 10:30:00,4.08,8.74,25.8,flyover_window,,
2025-12-17 10:45:00,4.15,8.74,25.8,,,
2025-12-17 11:00:00,3.34,8.74,25.7,,,
2025-12-17 11:15:00,4.09,8.74,25.9,,,
2025-12-17 11:30:00,4.62,8.74,26,time_gap_>20min,,
2025-12-17 12:30:00,5.37,8.75,26.6,time_gap_>20min,,
2025-12-17 12:45:00,6.72,8.77,26.8,,,
2025-12-17 13:00:00,6.43,8.76,26.8,,,
2025-12-17 13:15:00,7.55,8.78,26.9,,,
2025-12-17 13:30:00,7.6,8.79,27,,,
2025-12-17 13:45:00,6.89,8.77,26.9,,,
2025-12-17 14:00:00,6.99,8.76,26.7,,,
2025-12-17 14:15:00,7.83,8.79,26.9,,,
2025-12-17 14:30:00,7.83,8.78,27,,,
2025-12-17 14:45:00,8.28,8.78,27,,,
2025-12-17 15:00:00,6.8,8.79,27.1,,,
2025-12-17 15:15:00,8.15,8.78,27,,,
2025-12-17 15:30:00,7.78,8.78,26.9,,,
2025-12-17 15:45:00,9.35,8.8,27.1,,,
2025-12-17 16:00:00,10.36,8.8,27.2,,,
2025-12-17 16:15:00,10.57,8.8,27.2,time_gap_>20min,,
2025-12-17 17:15:00,9.74,8.8,27,time_gap_>20min,,
2025-12-17 17:30:00,9.98,8.8,27,,,
2025-12-17 17:45:00,10.37,8.8,27,,,
2025-12-17 18:00:00,10.11,8.8,27,,,
2025-12-17 18:15:00,10.07,8.8,27,,,
2025-12-17 18:30:00,9.99,8.8,27,,,
2025-12-17 18:45:00,10.04,8.8,27,,,
2025-12-17 19:00:00,9.34,8.8,26.9,,,
2025-12-17 19:15:00,9.15,8.8,26.8,,,
2025-12-17 19:30:00,8.71,8.8,26.8,,,
2025-12-17 19:45:00,8.36,8.79,26.7,,,
2025-12-17 20:00:00,8.08,8.79,26.6,,,
2025-12-17 20:15:00,7.57,8.78,26.6,,,
2025-12-17 20:30:00,7.13,8.78,26.6,,,
2025-12-17 20:45:00,6.91,8.78,26.5,,,
2025-12-17 21:00:00,6.8,8.78,26.4,,,
2025-12-17 21:15:00,6.49,8.76,26.4,,,
2025-12-17 21:30:00,6.44,8.77,26.4,,,
2025-12-17 21:45:00,5.83,8.77,26.3,,,
2025-12-17 22:00:00,5.38,8.76,26.3,,,
2025-12-17 22:15:00,5.31,8.76,26.2,,,
2025-12-17 22:30:00,5.23,8.76,26.2,,,
2025-12-17 22:45:00,4.93,8.76,26.2,,,
2025-12-17 23:00:00,4.7,8.76,26.2,,,
2025-12-17 23:15:00,4.38,8.75,26.2,,,
2025-12-17 23:30:00,4.15,8.75,26.1,,,
2025-12-17 23:45:00,3.81,8.75,26.1,,,
2025-12-18 00:00:00,3.74,8.73,26.1,,,
2025-12-18 00:15:00,3.6,8.73,26,,,
2025-12-18 00:30:00,3.4,8.74,26,,,
2025-12-18 00:45:00,3.01,8.74,26,,,
2025-12-18 01:00:00,2.89,8.73,25.9,,,
2025-12-18 01:15:00,2.86,8.73,25.9,,,
2025-12-18 01:30:00,2.54,8.73,25.9,,,
2025-12-18 01:45:00,2.2,8.73,25.8,,,
2025-12-18 02:00:00,2.03,8.72,25.8,,,
2025-12-18 02:15:00,1.89,8.72,25.8,,,
2025-12-18 02:30:00,1.67,8.72,25.8,,,
2025-12-18 02:45:00,1.56,8.72,25.7,,,
2025-12-18 03:00:00,1.4,8.72,25.7,,,
2025-12-18 03:15:00,1.26,8.72,25.6,,,
2025-12-18 03:30:00,1.09,8.72,25.6,,,
2025-12-18 03:45:00,0.98,8.71,25.6,,,
2025-12-18 04:00:00,0.86,8.71,25.5,,,
2025-12-18 04:15:00,0.68,8.71,25.5,,,
2025-12-18 04:30:00,0.55,8.71,25.5,,,
2025-12-18 04:45:00,0.44,8.71,25.4,,,
2025-12-18 05:00:00,0.3,8.71,25.4,,,
2025-12-18 05:15:00,0.25,8.69,25.4,,,
2025-12-18 05:30:00,0.07,8.69,25.4,,DO_<0.1,
2025-12-18 05:45:00,0.05,8.69,25.4,,DO_<0.1,
2025-12-18 06:00:00,0.04,8.69,25.4,,DO_<0.1,
2025-12-18 06:15:00,0.04,8.69,25.3,,DO_<0.1,
2025-12-18 06:30:00,0.04,8.69,25.3,,DO_<0.1,
2025-12-18 06:45:00,0.04,8.69,25.3,,DO_<0.1,
2025-12-18 07:00:00,0.06,8.69,25.3,,DO_<0.1,
2025-12-18 07:15:00,0.05,8.69,25.3,,DO_<0.1,
2025-12-18 07:30:00,0.04,8.69,25.2,,DO_<0.1,
2025-12-18 07:45:00,0.07,8.69,25.2,,DO_<0.1,
2025-12-18 08:00:00,0.17,8.69,25.2,,,
2025-12-18 08:15:00,0.1,8.69,25.2,,,
2025-12-18 08:30:00,0.3,8.69,25.2,,,
2025-12-18 08:45:00,0.23,8.69,25.3,,,
2025-12-18 09:00:00,0.54,8.69,25.3,,,
2025-12-18 09:15:00,0.72,8.69,25.3,,,
2025-12-18 09:30:00,0.66,8.69,25.4,,,
2025-12-18 09:45:00,0.96,8.69,25.3,,,
2025-12-18 10:00:00,1.08,8.69,25.3,,,
2025-12-18 10:15:00,0.99,8.69,25.3,,,
2025-12-18 10:30:00,1.11,8.71,25.4,flyover_window,,
2025-12-18 10:45:00,1.54,8.71,25.5,,,
2025-12-18 11:00:00,1.72,8.71,25.5,,,
2025-12-18 11:15:00,1.9,8.73,25.7,,,
2025-12-18 11:30:00,3.3,8.73,25.9,,,
2025-12-18 11:45:00,3.77,8.73,26.1,,,
2025-12-18 12:00:00,4.08,8.73,26.3,,,
2025-12-18 12:15:00,3.95,8.73,26.4,,,
2025-12-18 12:30:00,4.7,8.75,26.7,,,
2025-12-18 12:45:00,5.73,8.77,26.8,,,
2025-12-18 13:00:00,5.57,8.75,27,,DO_jump_>2,
2025-12-18 13:15:00,7.97,8.78,27.1,,DO_jump_>2,
2025-12-18 13:30:00,6.63,8.78,27,,,
2025-12-18 13:45:00,5.16,8.76,27.1,,,
2025-12-18 14:00:00,5.88,8.76,27.1,,,
2025-12-18 14:15:00,4.96,8.74,27.2,,DO_jump_>2,
2025-12-18 14:30:00,7.64,8.75,27.1,,DO_jump_>2,
2025-12-18 14:45:00,7.37,8.75,27,,,
2025-12-18 15:00:00,7.1,8.74,26.7,,,
2025-12-18 15:15:00,5.67,8.76,26.9,,DO_jump_>2,
2025-12-18 15:30:00,10.23,8.8,26.9,,DO_jump_>2,
2025-12-18 15:45:00,13.29,8.82,27.1,,DO_jump_>2,
2025-12-18 16:00:00,13.62,8.82,27.2,,,
2025-12-18 16:15:00,13.75,8.83,27.2,,,
2025-12-18 16:30:00,13.98,8.83,27.3,,,
2025-12-18 16:45:00,13.94,8.83,27.3,,,
2025-12-18 17:00:00,14.11,8.85,27.3,,,
2025-12-18 17:15:00,13.74,8.83,27.3,,,
2025-12-18 17:30:00,12.62,8.83,27.3,,,
2025-12-18 17:45:00,12.5,8.83,27.2,,,
2025-12-18 18:00:00,12.55,8.83,27.2,,,
2025-12-18 18:15:00,12.47,8.83,27.1,,,
2025-12-18 18:30:00,11.88,8.83,27.1,,,
2025-12-18 18:45:00,11.75,8.83,27,,,
2025-12-18 19:00:00,10.59,8.82,26.9,,,
2025-12-18 19:15:00,10.2,8.81,26.8,,,
2025-12-18 19:30:00,9.89,8.81,26.7,,,
2025-12-18 19:45:00,9.59,8.81,26.6,,,
2025-12-18 20:00:00,9.31,8.81,26.6,,,
2025-12-18 20:15:00,9.07,8.81,26.5,,,
2025-12-18 20:30:00,8.54,8.79,26.5,,,
2025-12-18 20:45:00,8.25,8.79,26.4,,,
2025-12-18 21:00:00,8.06,8.79,26.4,,,
2025-12-18 21:15:00,8,8.79,26.3,,,
2025-12-18 21:30:00,7.5,8.78,26.3,,,
2025-12-18 21:45:00,7.29,8.78,26.3,,,
2025-12-18 22:00:00,7.01,8.76,26.3,,,
2025-12-18 22:15:00,6.78,8.77,26.3,,,
2025-12-18 22:30:00,6.66,8.77,26.3,,,
2025-12-18 22:45:00,6.44,8.77,26.2,,,
2025-12-18 23:00:00,6.31,8.77,26.2,,,
2025-12-18 23:15:00,5.56,8.75,26.2,,,
2025-12-18 23:30:00,5.28,8.75,26.1,,,
2025-12-18 23:45:00,4.98,8.75,26.1,,,
2025-12-19 00:00:00,4.53,8.75,26,,,
2025-12-19 00:15:00,4.39,8.73,26,,,
2025-12-19 00:30:00,4.05,8.73,25.9,,,
2025-12-19 00:45:00,3.54,8.73,25.9,,,
2025-12-19 01:00:00,3.05,8.73,25.8,,,
2025-12-19 01:15:00,2.94,8.73,25.8,,,
2025-12-19 01:30:00,3.2,8.73,25.7,,,
2025-12-19 01:45:00,3.09,8.73,25.7,,,
2025-12-19 02:00:00,2.88,8.73,25.7,,,
2025-12-19 02:15:00,2.79,8.73,25.6,,,
2025-12-19 02:30:00,2.36,8.73,25.6,,,
2025-12-19 02:45:00,2.14,8.71,25.6,,,
2025-12-19 03:00:00,2.13,8.71,25.6,,,
2025-12-19 03:15:00,1.77,8.71,25.5,,,
2025-12-19 03:30:00,1.42,8.71,25.5,,,
2025-12-19 03:45:00,0.94,8.71,25.4,,,
2025-12-19 04:00:00,1.21,8.71,25.4,,,
2025-12-19 04:15:00,1,8.71,25.4,,,
2025-12-19 04:30:00,0.79,8.71,25.4,,,
2025-12-19 04:45:00,0.77,8.71,25.3,,,
2025-12-19 05:00:00,0.55,8.71,25.3,,,
